영화명,최종관객수,Target,0누적관객수,0누적매출액,0스크린수,0상영횟수,1누적관객수,1누적매출액,1스크린수,1상영횟수,2누적관객수,2누적매출액,2스크린수,2상영횟수,3누적관객수,3누적매출액,3스크린수,3상영횟수,4누적관객수,4누적매출액,4스크린수,4상영횟수,5누적관객수,5누적매출액,5스크린수,5상영횟수,6누적관객수,6누적매출액,6스크린수,6상영횟수,7누적관객수,7누적매출액,7스크린수,7상영횟수,감독평균관객수,배우평균관객수,배급사개봉영화관객수합,기사수,대표국적_미국,대표국적_일본,대표국적_한국,등급_15세이상관람가,등급_전체관람가,등급_청소년관람불가,장르_B,장르_C,장르_D,장르_E
찌라시: 위험한 소문,1221427,2class,-0.003412945,-0.037249752,-0.022328449,0.110683838,0.053070586,0.024845618,-0.040135666,0.115962824,0.168010954,0.1270325,0.116180348,0.157737611,0.144303775,0.096098894,0.091730531,0.098504849,0.065014515,0.018290751,-0.048928801,0.124345912,0.063691889,0.019214837,0.051300502,0.182532463,0.076684404,0.025348202,0.1545146,0.300007845,0.066241696,0.018842455,0.014419695,0.317172082,-0.167666561,-0.180954979,0.820958812,0.151711889,0,0,1,1,0,0,0,0,0,0
차이나타운,1472147,2class,0.004744303,-0.037646294,-0.110443687,0.030699179,0.014601199,-0.012222366,0.019230918,0.110617255,0.037751623,0.038282772,-0.066451137,0.039263955,0.020113903,0.034606433,0.061452831,0.064621313,0.086818679,0.113489192,0.120262807,0.119982073,0.132810972,0.159635,0.179042013,0.220659981,0.204764425,0.246024723,0.285462104,0.128933386,0.18494016,0.227429785,0.576498563,0.661498561,0.162370896,1.595667919,-1.122663669,0.613191856,0,0,1,0,0,1,0,0,0,0
차이니즈 조디악,315305,1class,-0.552921241,-0.56501091,-0.700432676,-0.55332674,-0.566720388,-0.592869522,-0.756245079,-0.578292945,-0.523784233,-0.548398036,-0.779416356,-0.632500279,-0.540075968,-0.563182363,-0.78295859,-0.624343918,-0.521248534,-0.545109922,-0.729148124,-0.61064931,-0.533206755,-0.554923548,-0.733397353,-0.614858561,-0.542282301,-0.561536022,-0.645720146,-0.536725987,-0.540118977,-0.558773357,-0.351671147,-0.25250628,-0.631650523,-0.018832411,-0.234746511,0.196191886,0,0,0,0,0,0,0,0,0,0
차형사,1346754,2class,-0.276876836,-0.277247398,-0.294336359,-0.033426454,-0.278446446,-0.301096276,-0.262760354,0.011724229,-0.333278048,-0.356763188,-0.350934796,-0.015320765,-0.247743345,-0.277217351,-0.345614029,0.009932097,-0.166235986,-0.200807855,-0.252649309,0.017743552,-0.181797451,-0.214568741,-0.368421607,-0.012049353,-0.181007887,-0.213606294,-0.191041313,-0.071430085,-0.117049744,-0.153680204,-0.196359881,-0.21471435,0.684865279,-0.501518561,0.820958812,0.674351852,0,0,1,1,0,0,1,0,0,0
창문 넘어 도망친 100세 노인,241382,1class,-0.653208328,-0.63972997,-0.811534498,-0.787075011,-0.679779441,-0.674514865,-0.852715777,-0.784765546,-0.721164481,-0.709577601,-0.88126853,-0.803697812,-0.709198109,-0.69699908,-0.823328857,-0.769983678,-0.678479279,-0.667294382,-0.711883674,-0.729096378,-0.670766655,-0.660811235,-0.7808442,-0.675994064,-0.66025816,-0.651156947,-0.678457022,-0.574002912,-0.65099727,-0.643960505,-0.714064102,-0.731204068,-0.632128174,-0.630729208,-1.400300076,-0.532168063,0,0,0,1,0,0,0,1,0,0
창수,429141,1class,-0.33185198,-0.352418818,-0.535695491,-0.194085295,-0.364728355,-0.388808186,-0.515068334,-0.184057234,-0.349297121,-0.370711751,-0.364983371,-0.179695209,-0.383162546,-0.400110669,-0.412897808,-0.234980479,-0.422885598,-0.439899836,-0.508163166,-0.190473924,-0.427769173,-0.444739787,-0.466965058,-0.144838296,-0.431378634,-0.447613342,-0.362000554,-0.054788601,-0.434781349,-0.45010096,-0.303598612,-0.207715844,-0.510772962,-0.315401195,-0.962043688,-0.337568077,0,0,1,0,0,1,1,0,0,0
채피,573661,2class,-0.394568667,-0.358782091,0.199875197,0.345811156,-0.351233207,-0.307170328,0.123122439,0.321099032,-0.146156017,-0.097538025,0.059986045,0.255741996,-0.160884262,-0.126411964,0.010989997,0.167460817,-0.252383272,-0.224221781,-0.090363481,0.068239407,-0.282901599,-0.254477868,-0.028994163,0.068149909,-0.303749132,-0.274608898,-0.023719502,0.155559761,-0.319769317,-0.291510359,-0.107610586,-0.188819879,-0.220776935,-0.285873577,-0.555015454,-0.231928084,1,0,0,1,0,0,0,0,0,0
천재 강아지 미스터 피바디,385552,1class,-0.685735354,-0.668931344,-0.497384517,-0.99186332,-0.747232977,-0.738355701,-0.622670266,-0.995247323,-0.674543302,-0.664697949,0.049449613,-0.512165781,-0.607790242,-0.602577035,-0.015923514,-0.49594315,-0.63711275,-0.631650148,-0.670448994,-0.974094785,-0.647597704,-0.641663033,-0.602006085,-0.972468386,-0.653962934,-0.647654084,-0.853053694,-1.016666396,-0.640071287,-0.635670242,-0.52547185,-0.740302126,-0.435877789,-0.567504676,0.820958812,-0.493248066,1,0,0,0,1,0,0,1,0,0
철의 여인,144401,1class,-0.688182529,-0.677756086,-1.236786302,-1.055299429,-0.725047469,-0.718216384,-1.257150627,-1.058057759,-0.746489979,-0.732924454,-1.278140795,-1.060494113,-0.755623758,-0.742691938,-1.267401795,-1.045213102,-0.745506288,-0.735187786,-1.188382488,-0.999654416,-0.734294381,-0.725650448,-1.207865824,-0.999420597,-0.730053737,-0.721726796,-1.405943155,-1.13981338,-0.71160304,-0.704681479,-1.154112689,-0.91876402,0.728811837,-0.672576818,-1.160282091,-0.504368065,0,0,0,0,0,0,1,0,0,0
최강전사 미니특공대 : 새로운 악당의 습격,155348,1class,-0.718168258,-0.704540789,-1.171657647,-1.249744894,-0.769556145,-0.761397036,-1.145838283,-1.245820868,-0.728995904,-0.717206965,-0.768879924,-1.003428268,-0.705762771,-0.696379268,-0.722403189,-0.926323502,-0.716906524,-0.707796568,-1.06753134,-1.12994619,-0.71981895,-0.710752298,-1.03997698,-1.131552168,-0.720404912,-0.711236319,-1.118586132,-1.095879861,-0.713121241,-0.705131003,-1.061665507,-0.926462376,-0.752538411,-0.559896306,-1.403036205,-0.57664806,0,0,1,0,1,0,0,1,0,0
최강전사 미니특공대: 영웅의 탄생,117297,1class,-0.716889766,-0.702794343,-0.803872304,-1.153901208,-0.771532236,-0.763514605,-0.778507548,-1.148932431,-0.780512419,-0.766838132,-0.600297015,-1.053671022,-0.791763954,-0.777946457,-0.638298466,-1.03094635,-0.779936825,-0.767129476,-0.763677023,-1.0644886,-0.75613745,-0.744738529,-0.507112391,-1.016512243,-0.727907144,-0.71802128,-0.416562014,-0.919480127,-0.719327359,-0.710802092,-0.710366214,-0.859276722,-0.752538411,-0.559896306,-1.38853978,-0.57664806,0,0,1,0,1,0,0,1,0,0
치외법권,346483,1class,-0.324777136,-0.317766269,-0.256025386,0.018977289,-0.357308022,-0.350197904,-0.218235416,-0.031708519,-0.354353871,-0.346810794,-0.256106909,-0.172872119,-0.387936132,-0.382069081,-0.298515384,-0.218335935,-0.427358745,-0.424135525,-0.383859127,-0.18112284,-0.435227424,-0.432042486,-0.288126943,-0.173105249,-0.441013004,-0.437099326,-0.180129021,-0.092065526,-0.455451145,-0.450877138,-0.684481003,-0.778793907,-0.66489445,-0.315401195,-1.255243573,-0.087368094,0,0,1,1,0,0,0,0,0,0
친구 2,2971475,3class,1.691576883,1.504631233,1.077196485,0.900187588,1.713648745,1.565016311,1.325295753,1.126943553,1.896334227,1.739871087,1.577232225,1.531659845,1.71658924,1.563983995,1.363393946,1.371812463,1.441441439,1.288203788,1.021467087,1.123041711,1.371484362,1.222378979,1.190024831,1.221836016,1.3030332,1.162170067,1.242106369,1.345758722,1.23837594,1.107420332,1.086807009,1.167490521,0.476867239,-0.373398698,-0.234746511,1.463871797,0,0,1,0,0,1,0,0,0,0
카운슬러,133272,1class,-0.624720709,-0.62147107,-0.76556133,-0.71605415,-0.664623489,-0.665072858,-0.737693021,-0.736655425,-0.693314783,-0.685884438,-0.793464931,-0.809280341,-0.711020445,-0.703047232,-0.816600479,-0.814567278,-0.709404482,-0.703584154,-0.774035693,-0.740941084,-0.703382014,-0.699167727,-0.777194443,-0.748304875,-0.694625323,-0.691574183,-0.700281606,-0.642565828,-0.688078628,-0.685839972,-1.050571845,-0.880272239,0.868195181,-0.584376805,0.118780396,-0.415408071,1,0,0,0,0,1,0,0,0,0
카트,814437,2class,0.273062853,0.222194757,0.234355072,0.423037723,0.030876197,-0.005252377,0.201041079,0.366536368,0.020942172,-0.022345088,0.070522477,0.287996604,-0.070444055,-0.112268882,0.017718375,0.204316593,-0.160110986,-0.198141589,-0.031664351,0.181699229,-0.178260878,-0.213894856,0.127945408,0.208827303,-0.188149945,-0.221239507,0.161789461,0.332625155,-0.205951574,-0.236485109,0.018117582,-0.258105085,-0.61163949,-0.283104753,-1.214852192,0.407471871,0,0,1,0,0,0,1,0,0,0
카페 소사이어티,126460,1class,-0.649215983,-0.617903026,-1.045231435,-1.071158457,-0.706680924,-0.682424578,-1.101313345,-1.122204586,-0.756789942,-0.729128614,-1.186825052,-1.123762766,-0.773463961,-0.747887917,-1.15974775,-1.098713422,-0.760865835,-0.737302229,-1.146947809,-1.091918447,-0.755307275,-0.733676982,-1.11297213,-1.030317034,-0.748333502,-0.728143059,-1.005825782,-0.932793315,-0.733522213,-0.71598233,-0.710366214,-0.726305114,-0.739785105,0.234482905,-1.122663669,-0.454328069,1,0,0,1,0,0,1,0,0,0
캐롤,319525,1class,-0.620940138,-0.597994241,-1.221461912,-1.131836474,-0.664214949,-0.644376943,-1.179231986,-1.113518037,-0.713358105,-0.687790977,-1.060387871,-1.069178045,-0.737961115,-0.71353381,-1.048729515,-1.025596318,-0.723599069,-0.700157896,-1.0122851,-1.010252311,-0.700045323,-0.675474444,-0.974281346,-1.010595904,-0.677594725,-0.651978957,-0.896702862,-0.910160896,-0.655450515,-0.632415831,-0.38865002,-0.471559508,-0.702739327,-0.701621708,-1.122663669,-0.343128076,1,0,0,0,0,1,1,0,0,0
캐빈 인 더 우즈,228208,1class,-0.510778075,-0.512066615,-0.784716817,-0.520229639,-0.554992621,-0.556577249,-0.797059605,-0.532187413,-0.58084731,-0.577045497,-0.811025651,-0.672818539,-0.616287001,-0.61116112,-0.836785613,-0.679627582,-0.622471595,-0.619238462,-0.839640602,-0.563893889,-0.615171567,-0.613166308,-0.82464129,-0.531372444,-0.607355857,-0.605822407,-0.725743621,-0.42822351,-0.604790178,-0.603510369,-0.736251425,-0.664018414,-0.640546467,-0.436159252,-0.234746511,-0.537728063,1,0,0,0,0,1,0,0,1,0
캐치미,494126,1class,-0.425919166,-0.442521098,-0.301998554,-0.579528611,-0.409259234,-0.450095805,0.060045444,0.039788466,-0.451865386,-0.495947502,-0.00674469,-0.009738237,-0.439888599,-0.482941495,-0.214410661,-0.145218831,-0.396278214,-0.442047405,-0.13525105,-0.144965314,-0.401975109,-0.446647763,-0.142136644,-0.16718891,-0.402913998,-0.445552011,-0.496585489,-0.652550718,-0.370052858,-0.412371233,-0.318390162,-0.489755622,-0.468826734,-0.296053408,-0.234746511,-0.181888088,0,0,1,0,0,0,1,0,0,0
캡틴 아메리카: 시빌 워,8677249,4class,4.961574402,4.415924583,5.333545617,4.850464429,4.533650606,4.340444074,4.894711583,4.620941062,4.271902076,4.247703521,4.731137479,4.435194822,4.716552657,4.852190156,4.905884886,4.820205306,5.030655796,5.275479514,5.050989673,4.958856475,4.753496926,5.009044108,4.963874049,4.592834509,4.525643188,4.794849498,5.02867169,4.723314384,4.551569927,4.829632977,4.925214016,4.773120643,1.971805392,2.798866798,-0.077116342,-0.092928094,1,0,0,0,0,0,0,0,0,0
캡틴 아메리카: 윈터 솔져,3963251,3class,0.557491968,0.489226153,1.785949491,1.678658971,0.538491807,0.501842053,1.87443665,1.801821633,0.577373966,0.560022227,1.805521581,1.737593109,1.061979928,1.060445998,1.874750663,1.993010622,1.355694421,1.353731822,2.071145636,2.06064376,1.278689962,1.279383464,1.843331417,1.818728884,1.19658052,1.206876947,1.998691947,1.916228805,1.130864573,1.150791379,2.148100661,2.126985649,1.971805392,2.798866798,0.150078425,-0.443208069,1,0,0,1,0,0,0,0,0,0
캡틴 필립스,242268,1class,-0.481443356,-0.494610984,-0.731081454,-0.627105693,-0.57834602,-0.59751338,-0.782217959,-0.701909227,-0.647564689,-0.66011804,-0.779416356,-0.697009494,-0.648933919,-0.660571451,-0.776230212,-0.70697219,-0.61864963,-0.631949436,-0.722242344,-0.679847334,-0.617803342,-0.631378122,-0.766245171,-0.675994064,-0.613301749,-0.62687823,-0.660269869,-0.568677637,-0.610326435,-0.623550978,-0.813907058,-0.779493757,-0.043255668,-0.471456042,0.150078425,-0.443208069,1,0,0,1,0,0,0,0,0,0
컨저링,2262758,3class,-0.076310504,-0.125614629,-0.642966216,-0.617452372,-0.027611658,-0.071906114,-0.40375599,-0.601679809,-0.047973794,-0.09737861,-0.333374076,-0.542559546,-0.033014205,-0.093392435,-0.264873495,-0.482865294,0.092480683,0.018357024,0.071922348,-0.310167803,0.230374549,0.149290191,0.237438132,-0.204001686,0.250062105,0.16763848,-0.092830685,0.022427886,0.25768383,0.177178576,0.358323213,0.382258184,0.450317538,0.250373609,1.013626168,-0.409848072,1,0,0,1,0,0,0,0,1,0
컨저링 2,1928605,2class,-0.162196912,-0.131871756,-0.022328449,-0.213391937,-0.010053312,0.046638466,0.048914209,-0.194748372,0.182919602,0.23289432,0.263690393,-0.115806274,0.186628701,0.230363139,0.344044701,-0.072101727,0.104784451,0.137186922,0.199679276,-0.026518247,0.095838193,0.127516626,0.310433282,0.032651875,0.09627718,0.128933882,0.463696207,0.193502346,0.095897307,0.129779505,0.472957719,0.333968495,0.450317538,0.250373609,1.013626168,-0.142968091,1,0,0,1,0,0,0,0,1,0
컨택트,634150,2class,-0.291999118,-0.277999632,0.142408737,0.131369526,-0.274760703,-0.240841747,0.25298684,0.16474114,-0.168183634,-0.118898366,0.302323977,0.124242441,-0.192308813,-0.147637178,0.219569711,0.073538033,-0.255388271,-0.221097057,0.137527257,0.13182678,-0.266641891,-0.234746235,0.25568692,0.176616124,-0.279316284,-0.247988789,0.070853695,0.026421843,-0.293344016,-0.262762702,0.069888004,-0.349085658,-0.616694209,-0.221609135,-0.555015454,-0.142968091,1,0,0,0,0,0,0,1,0,0
컬러풀 웨딩즈,190470,1class,-0.5851659,-0.574614703,-0.570175367,-0.379566962,-0.620199185,-0.613415026,-0.548462037,-0.385852462,-0.638105198,-0.624518319,-0.617857735,-0.426567014,-0.663865861,-0.650731759,-0.675304544,-0.46622075,-0.666381619,-0.656110531,-0.642825874,-0.469759641,-0.659485334,-0.650725601,-0.623904629,-0.436053649,-0.651185132,-0.643400736,-0.543872087,-0.331037241,-0.6470332,-0.640034369,-0.861979593,-0.803988527,-0.664884768,-0.729663819,-1.334257439,-0.532168063,0,0,0,0,0,0,1,0,0,0
코리아,1872682,2class,-0.079730273,-0.111543375,0.245848364,0.293407413,-0.002601895,-0.040277809,0.137964084,0.288357422,0.319226439,0.250079591,0.056473901,0.179447443,0.254008412,0.181109312,0.014354186,0.125255009,0.13329759,0.065010861,-0.004041232,0.164867277,0.121300453,0.054950909,0.131595166,0.248926934,0.109761443,0.046715619,0.201801199,0.350597958,0.104171395,0.043613992,0.384208424,0.450143689,0.049739286,0.176351353,0.820958812,0.107231892,0,0,1,0,0,0,1,0,0,0
코알라 키드 : 영웅의 탄생,206528,1class,-0.622877485,-0.620513237,-0.987764975,-1.035303265,-0.695019766,-0.698856969,-1.027105116,-1.044693836,-0.691021573,-0.692018935,-1.000681424,-0.987921245,-0.696484744,-0.696141649,-1.011723437,-0.963773726,-0.706156036,-0.704999198,-1.00537932,-1.007758689,-0.705442128,-0.704693532,-0.963332074,-0.998763226,-0.705266736,-0.704279945,-1.231346483,-1.071916124,-0.696132368,-0.696393244,-0.965520437,-0.848778963,-0.666521048,-0.650105959,-0.234746511,-0.537728063,0,0,1,0,1,0,0,1,0,0
콩: 스컬 아일랜드,1689717,2class,0.017097828,0.08037772,1.180636113,1.306316591,0.025982596,0.06842251,1.228825055,1.238532305,0.005012156,0.060973394,1.148750665,1.224000509,0.398449579,0.481598027,1.518146636,1.614941695,0.664797071,0.765314011,1.64989306,1.727121754,0.595186586,0.691594319,1.409010278,1.456517463,0.542554009,0.637649251,1.562200267,1.584730437,0.501530359,0.595150056,1.918831649,1.964620317,-0.242625637,-0.438190985,1.013626168,-0.415408071,1,0,0,0,0,0,0,0,0,0
쿵푸팬더3,3984812,3class,1.002846327,1.007190912,2.506195788,3.137689482,1.142500697,1.17370087,2.549731537,3.213051838,2.011083779,2.016831001,2.971553368,3.626968786,2.132222063,2.108222116,2.786445862,3.35726878,1.700964619,1.674580634,2.264507473,2.733921826,1.559399785,1.542340167,2.492988245,2.84685713,1.41401878,1.408676501,1.536738253,1.605365877,1.305824634,1.310086466,1.748728834,1.789657675,2.132208002,0.971425323,0.820958812,-0.443208069,1,0,0,0,1,0,0,1,0,0
크로니클,384398,1class,-0.476705878,-0.475635189,-0.669783897,-0.091346379,-0.48655326,-0.484032049,-0.700588907,-0.107882877,-0.40238326,-0.403630943,-0.684588469,-0.141858073,-0.410931211,-0.41795018,-0.725767378,-0.196935807,-0.459543001,-0.465713396,-0.708430784,-0.212916527,-0.473901863,-0.478612773,-0.700549536,-0.224380187,-0.484185774,-0.487238258,-0.634807854,-0.143321298,-0.489625003,-0.492050542,-0.410837344,-0.304995073,-0.534725269,-0.697136225,0.118780396,-0.498808066,1,0,0,1,0,0,0,0,0,0
크루즈 패밀리,943806,2class,-0.077565465,-0.127100491,-0.474397933,-0.723638902,0.083529032,0.030207761,-0.029004432,-0.3277194,-0.041823316,-0.099667649,-0.00674469,-0.339107405,-0.126506591,-0.182688239,-0.026016081,-0.360409007,-0.247453102,-0.2922141,-0.666996104,-0.811385919,-0.296533529,-0.334351722,-0.649452932,-0.84362367,-0.334531414,-0.366649076,-0.769392789,-0.947437821,-0.35675372,-0.385196595,-0.506982413,-0.707409149,-0.396756161,-0.75739977,0.820958812,-0.537728063,1,0,0,0,1,0,0,1,0,0
클라우드 아틀라스,453116,1class,-0.387266361,-0.386513609,-0.355633916,-0.459551622,-0.427159511,-0.438090963,-0.407466401,-0.496773018,-0.48332188,-0.488899771,-0.491420553,-0.519609152,-0.443793071,-0.449401295,-0.507095098,-0.542310094,-0.397892729,-0.405364317,-0.483992936,-0.521502307,-0.407614437,-0.414650825,-0.507112391,-0.528085589,-0.414077002,-0.420082424,-0.434749168,-0.430220488,-0.410128752,-0.416412112,-0.144589459,-0.163625258,-0.450594631,-0.471456042,0.734560254,-0.537728063,1,0,0,0,0,1,0,1,0,0
클로버필드 10번지,357736,1class,-0.338824858,-0.309909026,0.06578679,0.284443615,-0.365358928,-0.332982357,0.108280793,0.304394129,-0.349489149,-0.310915158,0.196959658,0.381659022,-0.419910188,-0.388291021,0.138829176,0.281000385,-0.46833098,-0.442623438,0.054657898,0.15177576,-0.473243586,-0.448874436,0.208240073,0.267990693,-0.474456241,-0.448355621,-0.362000554,-0.583322144,-0.483687711,-0.458796198,-0.137193684,-0.367981624,-0.556863144,-0.367591279,-0.234746511,-0.454328069,1,0,0,1,0,0,0,0,1,0
킹 오브 프리즘,104519,1class,-0.751071772,-0.737290353,-1.604571645,-1.350415242,-0.803953452,-0.795511236,-1.650454242,-1.366764366,-0.850135273,-0.832905121,-1.664476627,-1.338379964,-0.8578185,-0.839929846,-1.657647711,-1.294881261,-0.841363066,-0.824927912,-1.599276394,-1.285174188,-0.834452422,-0.819062596,-1.623938175,-1.297867031,-0.826407072,-0.811885679,-1.606001841,-1.225683439,-0.811095923,-0.798699564,-1.342704941,-0.999946686,-0.758067554,-0.765038588,-1.311774297,-0.58220806,0,1,0,0,0,0,0,1,0,0
킹스맨 : 시크릿 에이전트,6129681,4class,-0.095425132,-0.062443715,0.146239834,0.224455121,-0.071667388,-0.050280027,0.22701396,0.232228948,-0.107502629,-0.081048043,0.291787545,0.272489581,0.083316259,0.122651749,0.545896036,0.465279264,0.219990017,0.265984208,0.689989651,0.525195724,0.263220438,0.306796587,0.558616789,0.564465015,0.366398506,0.410778587,0.740140937,0.79459276,0.505022884,0.569987714,1.227326726,1.251472589,2.004425789,0.530158269,0.118780396,0.201751885,1,0,0,0,0,1,0,0,0,0
타워,5181014,4class,3.581297472,3.490935691,0.479545302,0.638858399,2.245972155,2.122867936,0.338326304,0.476120532,1.431149366,1.260646629,0.239105386,0.384760427,1.013788014,0.857771756,0.152285932,0.431395728,1.156218947,0.992677058,0.382682444,0.666085394,1.419200115,1.248437357,0.463723095,0.736038846,1.595912985,1.411028398,0.554631973,0.903095238,1.862611289,1.682270626,0.846444335,1.170289923,2.38183857,-0.463523501,0.820958812,0.457511867,0,0,1,0,0,0,1,0,0,0
타이탄의 분노,893027,2class,-0.192480694,-0.084940259,0.127084347,0.609898436,-0.112610219,0.011535278,0.02665174,0.614437129,0.185788897,0.330362251,0.056473901,0.653962345,0.176008686,0.297831533,0.00089743,0.540179712,0.037062946,0.139369485,-0.021305681,0.43480191,-0.005441851,0.094933294,0.036701472,0.48295101,-0.042088898,0.056876475,0.09995314,0.542973517,-0.073191567,0.02104978,0.040304906,0.227591209,-0.228096628,-0.661311404,1.013626168,-0.526608064,1,0,0,0,0,0,0,0,0,0
타잔 3D,598204,2class,-0.411204746,-0.402523916,-0.317322943,-0.727086517,-0.429832785,-0.432785528,-0.296154057,-0.732646248,-0.274046997,-0.278196782,-0.055914705,-0.558066569,-0.21746266,-0.22299607,-0.019287703,-0.510209902,-0.288698655,-0.294593148,-0.311348438,-0.611272716,-0.300108746,-0.305808757,-0.244329853,-0.581990011,-0.310557517,-0.31533212,-0.165579298,-0.479479281,-0.323970262,-0.328836627,-0.218547205,-0.526847703,-0.587164993,-0.587044812,-1.05965869,-0.521048064,0,0,0,0,1,0,0,1,0,0
타짜-신의 손,4015361,3class,0.956200988,0.983397786,1.134662945,0.810549607,0.77252316,0.774647468,1.110091888,0.823582514,0.65465013,0.657249616,1.08201993,0.842527744,0.784954928,0.80550374,1.201912877,0.95986,0.93731702,0.982592514,1.276980944,1.004594644,1.295384079,1.384596635,1.419959551,1.033170538,1.671305121,1.795481757,1.493089085,1.126091128,1.864204409,2.010925503,1.730239397,1.357849875,3.4343581,0.184985151,-0.234746511,2.759351706,0,0,1,0,0,1,1,0,0,0
