순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
725,1월 단편 상상극장,2008.12.6,"822,000",0.0%,137,1,4,기타,기타,
727,그리즐리 맨,,"272,000",0.0%,136,1,2,미국,미국,
728,내 사랑 내 곁에+페임+써로게이트,,"1,480,000",0.0%,133,1,3,기타,기타,
728,캐쉬백,2007.5.3,"798,000",0.0%,133,1,5,영국,영국,스폰지
728,퀼,2010.1.7,"1,038,000",0.0%,133,1,3,일본,일본,(주)씨타마운틴픽쳐스
728,불륜 장미,,"665,000",0.0%,133,1,9,일본,일본,
728,개청춘,,"531,000",0.0%,133,1,2,한국,한국,
733,인 디스 월드,2005.7.7,"898,000",0.0%,132,1,7,영국,영국,㈜영화사 백두대간
734,"굿 바이, 하우 아 유?",,"385,000",0.0%,131,1,2,세르비아,세르비아,
735,AISFF2009 믹스플래닛,,"649,000",0.0%,130,1,2,브라질,브라질,
735,그림자살인 + 7급 공무원 + 더블 스파이,,"1,386,000",0.0%,130,1,7,기타,기타,
735,그림자살인+분노의 질주: 더 오리지널+노잉,,"1,430,000",0.0%,130,1,5,기타,기타,
738,오다기리 죠의 도쿄타워,2007.10.25,"851,000",0.0%,129,2,8,일본,일본,스폰지
738,리틀 애쉬 : 달리가 사랑한 그림,2010.1.14,"987,000",0.0%,129,1,4,영국,"영국,스페인",판씨네마(주)
738,슬럼독 밀리어네어+쇼퍼홀릭+푸시,,"1,380,000",0.0%,129,1,6,미국,미국,
738,2009년 1월 독립애니메이션 정기상영회,,"645,000",0.0%,129,1,10,한국,한국,
742,판타스틱 플래닛,2004.4.9,"874,500",0.0%,127,1,4,프랑스,프랑스,㈜영화사 백두대간
743,간다천 음란전쟁,,"630,000",0.0%,126,2,10,일본,일본,
744,드림걸즈,2007.2.22,"757,500",0.0%,125,2,24,미국,미국,씨제이엔터테인먼트
744,요덕 스토리,,"376,000",0.0%,125,1,2,노르웨이,"노르웨이,폴란드",
746,당신을 오랫동안 사랑했어요,2010.1.7,"788,000",0.0%,123,2,15,프랑스,프랑스,(주)씨타마운틴픽쳐스
747,폭력의 역사,2007.7.26,"908,000",0.0%,122,1,4,미국,미국,㈜미로비젼
748,퐁네프의 연인들,1992.4.18,"788,000",0.0%,121,2,18,프랑스,프랑스,오드
749,나쁜 피,1994.12.10,"775,000",0.0%,120,2,19,프랑스,프랑스,오드
749,노잉+더블스파이+13구역: 얼티메이텀,,"1,294,000",0.0%,120,1,6,기타,기타,
749,세르지오 레오네 특별전,,"642,000",0.0%,120,1,4,이탈리아,이탈리아,
752,이상한 나라의 매기,,"310,500",0.0%,119,1,2,스웨덴,"스웨덴,핀란드",
753,AISFF2009 국제경쟁 5,,"590,000",0.0%,118,1,2,기타,기타,
754,유감스러운 도시+작전명 발키리+마다가스카 2,2009.1.22,"1,282,000",0.0%,117,1,4,기타,기타,
754,빵과 장미,2002.5.24,"867,000",0.0%,117,1,7,영국,영국,㈜영화사 백두대간
756,치한전차: 속옷검사,,"580,000",0.0%,116,1,10,일본,일본,
756,앞산展,,"308,500",0.0%,116,1,1,한국,한국,
758,우리가 사는 방식,,"309,000",0.0%,115,1,2,미국,미국,
758,중앙대학교졸업작품전-섹션2,,"345,000",0.0%,115,1,2,한국,한국,
758,타락천사,1995.12.23,"784,500",0.0%,115,1,5,홍콩,홍콩,
758,"친구 사이?+소년, 소년을 만나다",,"918,000",0.0%,115,1,1,한국,한국,
762,작전+세븐 파운즈+마린보이,2009.2.12,"1,240,000",0.0%,114,1,7,기타,기타,
763,인디애니페스트 2009_외국,2009.9.17,"418,000",0.0%,113,1,2,기타,기타,
764,다큐 인 나다-9월_한국,,"776,000",0.0%,111,1,1,한국,한국,
765,얼지마 죽지마 부활할거야,1998.9.5,"762,000",0.0%,110,1,2,러시아,러시아,
766,하늘연어,,"287,500",0.0%,109,1,1,한국,한국,
766,버마 VJ,,"218,000",0.0%,109,1,2,덴마크,덴마크,
766,2009년 8월 단편 상상극장-한여름의 환상특급,,"650,000",0.0%,109,1,4,한국,한국,
769,시간을 달리는 소녀,2007.6.14,"558,000",0.0%,108,1,5,일본,일본,"THE 픽쳐스,씨제이엔터테인먼트"
770,AISFF2009 국제경쟁 6,,"534,000",0.0%,107,1,2,기타,기타,
770,킹 오브 코미디-제리 루이스 회고전,,"693,000",0.0%,107,1,25,미국,미국,
770,고통,,"678,000",0.0%,107,1,8,프랑스,"프랑스,독일",
773,열혈남아,1989.10.14,"714,500",0.0%,106,1,4,홍콩,홍콩,
773,은하해방전선,2007.11.29,"674,000",0.0%,106,1,5,한국,한국,㈜인디스토리
775,푸시+슬픔보다 더 슬픈 이야기+슬럼독 밀리어네어,2009.3.19,"1,152,000",0.0%,105,1,5,기타,기타,
775,인터내셔널+작전+핸드폰,2009.2.26,"1,170,000",0.0%,105,1,3,기타,기타,
777,라콤 루시앙,2008.12.24,"730,000",0.0%,104,1,9,프랑스,프랑스,
778,벽의 도시 바그다드+붉은 오일+붉은 사원에서 생긴 일,,"288,500",0.0%,103,1,1,영국,영국,
778,블라인드 러브,,"275,500",0.0%,103,1,2,슬로바키아,슬로바키아,
780,허니와 클로버,2007.1.11,"554,000",0.0%,101,1,11,일본,일본,스폰지
780,분노의 핑퐁,2009.2.5,"707,000",0.0%,101,1,1,미국,미국,(주)CM엔터테인먼트
780,주노,2008.2.21,"685,000",0.0%,101,5,27,미국,"미국,캐나다",㈜미로비젼
783,이웃집 좀비,2010.2.18,"500,000",0.0%,100,1,1,한국,한국,㈜인디스토리
783,회오리 바람,2010.2.25,"500,000",0.0%,100,1,1,한국,한국,(주)영화사 진진
783,하얀 나비,,"500,000",0.0%,100,1,2,한국,한국,
783,인디포럼2008-국내신작 10,2008.6.5,"692,000",0.0%,100,1,2,한국,한국,
783,청계천의 개,,"500,000",0.0%,100,1,1,한국,한국,
783,오디션,2009.7.20,"500,000",0.0%,100,1,1,한국,한국,
789,콰이어트 룸에서 만나요,2008.8.28,"580,000",0.0%,99,1,9,일본,일본,(주)스폰지이엔티
790,우에노에서 곤니찌와,,"290,000",0.0%,98,1,2,한국,한국,
790,작가를 만나다-이경미 ’단편 모음’,,"461,000",0.0%,98,1,1,한국,한국,
790,서울 트레인+평양의 미국인들,,"270,500",0.0%,98,1,1,미국,"미국,독일",
793,AISFF2009 테마단편전2,,"485,000",0.0%,97,1,1,기타,기타,
793,다락방의 비밀,,"485,000",0.0%,97,2,8,일본,일본,
793,"헤어조크, 구두를 먹다+나의 친애하는 적",,"194,000",0.0%,97,1,2,미국,"미국,독일,영국",
793,엘 토포,2007.3.15,"657,500",0.0%,97,1,4,멕시코,멕시코,위드시네마
793,비트,1997.5.3,"667,000",0.0%,97,1,4,한국,한국,
798,아들,2004.2.20,"426,500",0.0%,96,1,6,프랑스,"프랑스,벨기에",(주)동숭아트센터
798,인랜드 엠파이어,2007.7.26,"741,000",0.0%,96,1,2,폴란드,폴란드,(주)유레카픽쳐스
798,수면의 과학,2006.12.21,"576,000",0.0%,96,1,5,프랑스,프랑스,(주)스폰지이엔티
801,중앙대학교졸업작품전-섹션4,2008.12.12,"285,000",0.0%,95,1,2,한국,한국,
802,레이크스 미술관의 새 단장,,"235,000",0.0%,94,1,2,네덜란드,네덜란드,
803,비몽,2008.10.9,"551,000",0.0%,93,1,9,한국,"한국,일본",(주)스폰지이엔티
804,나 없는 내 인생,2006.10.12,"591,000",0.0%,91,1,3,스페인,"스페인,캐나다",데이지엔터테인먼트
804,지구가 멈추는 날+예스맨+잃어버린 세계를 찾아서,2008.12.23,"1,002,000",0.0%,91,1,6,미국,미국,
804,누들,2008.8.14,"590,000",0.0%,91,1,9,이스라엘,이스라엘,프리비젼엔터테인먼트
807,AISFF2009 국제경쟁 7,,"449,000",0.0%,90,1,2,기타,기타,
807,천국의 가장자리,,"494,000",0.0%,90,1,14,독일,"독일,터키",
807,쿵푸 팬더,2008.6.5,"450,000",0.0%,90,1,11,미국,미국,씨제이엔터테인먼트
807,본 얼티메이텀,2007.9.12,"644,500",0.0%,90,2,13,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
811,끝나지 않은 여정,,"225,000",0.0%,89,1,2,대만,대만,
811,서양 골동 양과자점 앤티크,2008.11.13,"464,500",0.0%,89,5,33,한국,한국,"오퍼스픽쳐스,(주)쇼박스"
811,커피와 담배,2006.7.27,"534,000",0.0%,89,1,5,미국,미국,(주)스폰지이엔티
814,얼굴: 그웬델린 이야기,,"176,000",0.0%,88,1,3,미국,미국,
814,미쓰 홍당무,2008.10.16,"415,000",0.0%,88,1,1,한국,한국,(주)벤티지홀딩스
814,차스키 차스키,2001.11.10,"612,500",0.0%,88,2,8,스웨덴,스웨덴,
817,중경,2008.11.6,"352,000",0.0%,87,1,25,한국,"한국,중국",(주)스폰지이엔티
817,가자-스데롯 전쟁 전의 기록,,"174,000",0.0%,87,1,4,이스라엘,"이스라엘,프랑스,팔레스타인",
819,오퍼나지 - 비밀의 계단,2008.2.14,"611,000",0.0%,86,1,2,스페인,"스페인,멕시코","(주)프라임엔터테인먼트,(주)유레카픽쳐스"
820,컨트롤,2008.10.30,"533,000",0.0%,85,3,36,영국,"영국,미국,호주,일본",서울엠피필름(주)
820,크리스마스 심야극장,2009.12.24,"1,530,000",0.0%,85,1,1,기타,기타,
822,우리들의 계절,,"420,000",0.0%,84,2,9,일본,일본,
822,AISFF2009 국제경쟁 4,,"420,000",0.0%,84,1,2,기타,기타,
824,2009년 7월 단편 상상극장-기묘한 여행이야기,,"498,000",0.0%,83,1,4,한국,한국,
824,중앙대학교졸업작품전-섹션3,,"249,000",0.0%,83,1,2,한국,한국,
824,다큐 인 나다-8월,,"536,000",0.0%,83,1,4,한국,한국,
827,메멘토,2001.8.24,"542,000",0.0%,82,1,5,미국,미국,(주)팝엔터테인먼트
828,말라 노체,2007.3.29,"486,000",0.0%,81,1,10,미국,미국,스폰지
828,AISFF2009 국제경쟁 3,,"404,000",0.0%,81,1,2,기타,기타,
830,말할 수 없는 비밀,2008.1.10,"422,000",0.0%,80,2,21,대만,"대만,홍콩","(주)엔케이컨텐츠,(주)스폰지이엔티"
830,기죽지 마라,2009.12.17,"527,500",0.0%,80,3,22,한국,한국,(주)키노아이디엠씨
832,앨빈과 슈퍼밴드,2007.12.19,"548,000",0.0%,79,1,5,미국,미국,이십세기폭스필름코퍼레이션
833,스톰브레이커,2009.10.29,"612,000",0.0%,78,1,20,영국,"영국,미국,독일",실버스푼
833,아이언맨,2008.4.30,"390,000",0.0%,78,1,12,미국,미국,씨제이엔터테인먼트
833,어톤먼트,2008.2.21,"400,000",0.0%,78,2,14,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
833,2009년 12월 단편상상극장,,"468,000",0.0%,78,1,5,한국,한국,
837,철콘 근크리트,2007.8.2,"448,000",0.0%,77,1,10,일본,일본,스폰지
838,마법사들,2006.3.30,"506,000",0.0%,76,1,15,한국,한국,(주)드림컴스
838,중앙대학교졸업작품전-섹션6,2008.12.12,"228,000",0.0%,76,1,2,한국,한국,
838,키사라즈 캐츠아이-일본시리즈,,"438,000",0.0%,76,1,7,일본,일본,
841,어웨이 프롬 허,2008.3.27,"421,000",0.0%,75,1,18,캐나다,캐나다,(유)마스엔터테인먼트코리아
842,초감각 커플,2008.11.27,"417,000",0.0%,74,1,8,한국,한국,필름메신저
843,갱스터 클래식,,"493,000",0.0%,73,1,19,기타,기타,
843,작가를 만나다-김종관,,"327,000",0.0%,73,1,1,한국,한국,
843,세계,2006.10.20,"509,000",0.0%,73,1,3,중국,"중국,일본,프랑스",(주)이모션픽처스
843,여자 없는 세상,2009.12.10,"439,000",0.0%,73,1,14,한국,한국,씨제이 씨지브이(CJ CGV)(주)
847,내 곁에 있어줘,2006.4.27,"434,500",0.0%,72,1,4,싱가포르,싱가포르,씨제이엔터테인먼트
847,스무살의 침대,,"517,000",0.0%,72,1,6,영국,영국,(주)씨타마운틴픽쳐스
849,신디 잼 하베스트 2009,,"341,000",0.0%,71,1,14,,,
849,이토록 뜨거운 순간,2007.12.20,"426,000",0.0%,71,1,11,미국,미국,스폰지
849,오만과 편견,2006.3.24,"334,000",0.0%,71,2,15,미국,미국,UIP코리아
849,달콤한 인생,2005.4.1,"515,000",0.0%,71,1,3,한국,한국,씨제이엔터테인먼트
853,시네프랑스,,"482,000",0.0%,70,1,2,기타,기타,
853,헐리우드 고전 컬렉션,,"415,000",0.0%,70,1,12,미국,미국,
855,스페이스 침스:우주선을 찾아서,2008.7.17,"290,000",0.0%,69,1,5,미국,미국,(주)성원아이컴
856,고야의 유령,2008.4.3,"465,000",0.0%,68,1,1,스페인,스페인,(주)부귀영화
856,찢어라! 리믹스 선언,,"136,000",0.0%,68,1,2,캐나다,캐나다,
858,AISFF2009 국제경쟁 1,,"331,000",0.0%,67,1,2,기타,기타,
858,마을에 부는 산들바람,2008.7.24,"350,000",0.0%,67,1,9,일본,일본,(주)스폰지이엔티
858,내 심장이 건너 뛴 박동,,"465,000",0.0%,67,1,1,프랑스,프랑스,
861,프레스톤 스터지스의 세계,2009.2.26,"426,000",0.0%,65,1,12,,,
861,AISFF2009 국제경쟁 2,,"323,000",0.0%,65,1,2,기타,기타,
861,콰이어트 맨,2008.11.27,"332,000",0.0%,65,1,12,미국,미국,프리비젼엔터테인먼트
861,방문자,2006.11.15,"410,000",0.0%,65,1,9,한국,한국,씨제이엔터테인먼트
861,미술관 옆 동물원,1998.12.19,"483,000",0.0%,65,1,4,한국,한국,
866,영국식 정원 살인사건,1996.12.28,"364,000",0.0%,64,1,1,영국,영국,
866,굿나잇 앤 굿럭,2006.3.16,"461,000",0.0%,64,1,4,미국,미국,(주)유레카픽쳐스
868,콘스탄틴 & 엘레나,,"126,000",0.0%,63,1,2,루마니아,"루마니아,스페인",
868,우린 액션배우다,2008.8.28,"416,000",0.0%,63,1,5,한국,한국,KT&G 시네마 상상마당
868,빨간 구두,2005.10.14,"464,000",0.0%,63,1,2,이탈리아,이탈리아,(주)아펙스 엔터테인먼트
871,러블리 로즈,2008.11.6,"370,000",0.0%,62,1,8,베트남,베트남,프리비젼엔터테인먼트
872,심판: 국제형사재판소의 투쟁,,"181,000",0.0%,61,1,2,미국,미국,
872,중앙대학교졸업작품전-섹션5,2008.12.12,"183,000",0.0%,61,1,2,한국,한국,
872,와이키키 브라더스,2001.10.26,"399,500",0.0%,61,1,5,한국,한국,씨제이엔터테인먼트
872,안녕 유미카,,"305,000",0.0%,61,1,5,일본,일본,
876,4월 단편 상상극장-4월 이야기,,"360,000",0.0%,60,1,4,한국,한국,
876,2009년 07월 독립애니메이션상영회,,"271,000",0.0%,60,1,1,한국,한국,
876,라벤더의 연인들,2008.7.3,"376,000",0.0%,60,1,4,영국,영국,(주)영화사구안
876,투 브라더스,2006.1.20,"249,000",0.0%,60,1,6,프랑스,"프랑스,영국",씨제이엔터테인먼트
876,인디애니박스:셀마의 단백질 커피,2008.6.20,"398,000",0.0%,60,1,5,한국,한국,㈜인디스토리
876,이태원살인사건+웃찾사,,"942,000",0.0%,60,1,2,한국,한국,
882,아내의 애인을 만나다,2007.4.26,"309,000",0.0%,59,1,9,한국,한국,씨제이엔터테인먼트
882,헐리우드 엔딩,2005.9.30,"443,000",0.0%,59,1,4,미국,미국,㈜영화사 백두대간
884,카운터페이터,2008.7.3,"404,000",0.0%,58,1,8,오스트리아,"오스트리아,독일",미디어소프트
884,10억+웃찾사,,"754,000",0.0%,58,1,1,한국,한국,
886,핑퐁,,"296,000",0.0%,57,1,21,일본,일본,
886,5월 단편 상상극장-흔들리는 사람들,,"342,000",0.0%,57,1,4,한국,한국,
888,2009년 2월 월례포럼,,"280,000",0.0%,56,1,1,한국,한국,
888,안데스 산맥 조난기,,"112,000",0.0%,56,1,2,프랑스,프랑스,
888,이리,2008.11.13,"239,000",0.0%,56,1,25,한국,한국,"(주)스폰지이엔티,스폰지"
891,2009 다큐멘터리 쇼케이스,,"326,000",0.0%,55,1,15,기타,기타,
891,캔디,2008.4.17,"375,000",0.0%,55,1,3,호주,호주,프리비젼엔터테인먼트
891,섹스 드라이브,2009.9.17,"400,000",0.0%,55,1,18,미국,미국,(유)마스엔터테인먼트코리아
891,더 레슬러 + 드래곤볼 에볼루션 + 인터내셔널,,"602,000",0.0%,55,1,5,미국,미국,
895,춤추는 동물원,2010.12.2,"407,000",0.0%,54,1,2,한국,한국,㈜인디스토리
896,2009년 2월 단편 상상극장 - 꿈꾸는 영화관,,"318,000",0.0%,53,1,4,한국,한국,
896,투게더,2003.3.14,"367,000",0.0%,53,1,6,중국,중국,㈜씨네월드
896,더 레슬러+작전+라스트 프로포즈,,"590,000",0.0%,53,1,2,기타,기타,
896,스크랩 헤븐,2006-10-00,"301,000",0.0%,53,1,8,일본,일본,
896,2009 6월 단편 상상극장-도시 생활기,,"318,000",0.0%,53,1,5,한국,한국,
896,로리타,1998.10.17,"367,000",0.0%,53,1,1,미국,미국,
896,과속스캔들+지구가 멈추는 날+오스트레일리아,2008.12.31,"574,000",0.0%,53,1,3,기타,기타,
896,나오코,2008.9.18,"265,000",0.0%,53,1,17,일본,일본,(주)영화사구안
896,노 맨스 랜드,2004.12.3,"375,000",0.0%,53,1,4,프랑스,프랑스,㈜영화사 백두대간
905,이지라이더,1999.4.3,"381,000",0.0%,52,1,3,미국,미국,
905,자유로운 세계,2008.9.25,"309,000",0.0%,52,1,9,영국,영국,(주)영화사 진진
905,매드 디텍티브,2008.9.18,"349,500",0.0%,52,1,4,홍콩,홍콩,프리비젼엔터테인먼트
905,애프터 미드나잇,2007.8.23,"270,000",0.0%,52,1,13,이탈리아,이탈리아,㈜인디스토리
909,버진 스나이퍼,,"255,000",0.0%,51,1,8,일본,일본,
909,클림트,2006.6.29,"401,000",0.0%,51,1,1,독일,"독일,영국,프랑스, 오스트리아",(주)스폰지이엔티
909,내 남자의 유통기한,2006.6.29,"352,000",0.0%,51,1,6,독일,독일,㈜세종커뮤니케이션스
912,09년 3월 단편 상상극장 - 학교에서 생긴 일,,"300,000",0.0%,50,1,5,한국,한국,
912,막달레나 시스터즈,2004.5.7,"366,000",0.0%,50,1,3,잉글랜드,잉글랜드,(주)인피니티엔터테인먼트
914,아프간 스타,,"98,000",0.0%,49,1,2,아프카니스탄,"아프카니스탄,영국",
914,아이 엠 샘,2002.10.17,"320,000",0.0%,49,1,4,미국,미국,브에나비스타
914,우게츠 이야기,,"332,000",0.0%,49,1,8,일본,일본,
914,버라이어티 생존 토크쇼,,"154,000",0.0%,49,1,2,한국,한국,
918,파이란,2001.4.28,"320,500",0.0%,48,2,6,한국,한국,(주)튜브엔터테인먼트
918,아주 특별한 손님,2006.11.30,"276,000",0.0%,48,1,12,한국,한국,스폰지
918,국화꽃 향기,2003.2.28,"246,000",0.0%,48,1,3,한국,한국,(주)시네마서비스
921,시스터 스마일,2010.4.29,"358,000",0.0%,47,1,3,벨기에,"벨기에,프랑스",우성엔터테인먼트
921,"딱 두번, 해외단편전",,"231,500",0.0%,47,1,2,기타,기타,
921,영화관 속 작은학교 - 까마귀 기르기,2008.12.13,"272,000",0.0%,47,1,2,스페인,스페인,
921,영화는 영화다,2008.9.11,"188,000",0.0%,47,1,4,한국,한국,㈜스튜디오이쩜영
925,"뉴욕에서 온 남자, 파리에서 온 여자",2007.7.19,"308,000",0.0%,46,1,4,프랑스,"프랑스,독일",㈜메가박스
925,동,,"319,000",0.0%,46,1,2,중국,"중국,홍콩",
925,공작부인:세기의 스캔들,2008.10.16,"315,000",0.0%,46,1,1,미국,"미국,영국",(주)넥스트엔터테인먼트월드(NEW)
925,영원한 여름,2007.8.2,"293,000",0.0%,46,1,8,대만,대만,위드시네마
929,2009년 9월 단편상상극장-2009 웃음의 영화관,,"268,000",0.0%,45,1,5,한국,한국,
929,리차드 O.의 이야기,,"289,000",0.0%,45,2,7,프랑스,프랑스,
929,인디다큐페스티발2009_올해의 초점:대만다큐멘터리특별전,,"223,000",0.0%,45,1,5,대만,대만,
929,매직 아워,2008.11.27,"269,000",0.0%,45,1,5,일본,일본,씨제이엔터테인먼트
929,발렛,2008.8.21,"237,000",0.0%,45,1,14,프랑스,프랑스,(주)영화사구안
934,사당동 더하기 22,,"181,000",0.0%,44,1,1,한국,한국,
935,비지올로기2009: 단채널 도시,,"168,000",0.0%,42,1,7,한국,한국,
935,샘스 레이크,2009.10.29,"263,000",0.0%,42,3,28,캐나다,"캐나다,한국,미국",㈜미로비젼
935,팩토리 걸,2007.5.31,"314,000",0.0%,42,1,1,미국,미국,스폰지
935,올드보이,2003.11.21,"279,000",0.0%,42,1,4,한국,한국,"쇼이스트(주),씨제이이앤엠(주)"
935,"연애, 그 참을 수 없는 가벼움",2006.9.7,"236,000",0.0%,42,2,11,한국,한국,씨제이엔터테인먼트
935,싱글즈,2003.7.11,"234,500",0.0%,42,2,14,한국,한국,영화사청어람(주)
941,프린스 앤 프린세스,2001.5.5,"301,000",0.0%,41,1,4,프랑스,프랑스,
941,언더월드2 - 에볼루션,2006.2.23,"203,000",0.0%,41,1,7,미국,미국,(주)쇼박스
941,미스트리스,2008.7.31,"309,000",0.0%,41,1,3,프랑스,"프랑스,이탈리아",프리비젼엔터테인먼트
941,해피 투게더,1998.8.22,"205,000",0.0%,41,2,13,홍콩,홍콩,
941,로맨스,,"249,500",0.0%,41,1,6,스페인,"스페인,이탈리아,프랑스",
941,기담,2007.8.1,"301,000",0.0%,41,1,3,한국,한국,㈜스튜디오이쩜영
947,치카마츠 이야기,,"268,000",0.0%,40,1,7,일본,일본,
947,한밤중에 야지 키타,,"232,000",0.0%,40,1,7,일본,일본,
947,어댑테이션,2003.5.8,"294,000",0.0%,40,1,7,미국,미국,(주)쇼박스
950,돈 컴 노킹,2006.2.23,"296,000",0.0%,39,1,1,미국,미국,(주)스폰지이엔티
950,소년 야구단,,"78,000",0.0%,39,1,2,대만,대만,
952,인도/말레이지아 영화제,,"185,000",0.0%,37,1,4,인도,"인도,말레이지아",
952,달려라 루디,2008.8.28,"179,000",0.0%,37,1,6,독일,독일,㈜세종커뮤니케이션스
952,더 킹,2008.6.5,"253,000",0.0%,37,1,5,미국,"미국,영국",(주)유레카픽쳐스
952,도니 다코,2002.11.20,"254,000",0.0%,37,1,2,미국,미국,
956,올웨이스 비보이,2009.12.24,"235,000",0.0%,36,3,17,한국,한국,실버스푼
956,더 블루스-소울 오브 맨,2004.5.14,"172,000",0.0%,36,1,4,독일,독일,(주)스폰지이엔티
956,2009 서울뉴미디어페스티벌,,"180,000",0.0%,36,1,6,기타,기타,
956,2009년 4월-월례비행,,"176,500",0.0%,36,1,1,한국,한국,
956,스페인 영화제: 카를로스 사우라 특별전,2008.12.16,"233,000",0.0%,36,1,9,스페인,스페인,
961,책 읽어주는 여자,1994.4.22,"253,000",0.0%,35,1,7,프랑스,프랑스,
961,"나는, 인어공주",2008.10.23,"212,000",0.0%,35,2,5,러시아,러시아,㈜영화사 백두대간
961,MR. 후아유,2008.1.3,"208,000",0.0%,35,1,4,미국,미국,필름메신저
961,헤드윅,2002.8.9,"260,000",0.0%,35,1,2,미국,미국,㈜씨네월드
965,나의 아름다운 세탁소,1996.6.15,"234,000",0.0%,34,1,1,영국,영국,
965,소피의 연애 매뉴얼+웃찾사,,"442,000",0.0%,34,1,1,기타,기타,
965,키사라즈 캐츠아이-월드시리즈,,"186,000",0.0%,34,1,6,일본,일본,
965,산쇼다유,,"222,000",0.0%,34,1,8,일본,일본,
965,서바이브 스타일 5+,,"184,000",0.0%,34,2,9,일본,일본,
965,타폴로고,,"68,000",0.0%,34,1,2,스페인,"스페인,남아프리카공화국",
971,벽을 따라서,,"109,000",0.0%,33,1,2,벨기에,벨기에,
971,레지던트 이블: 디제너레이션,,"233,000",0.0%,33,1,7,일본,일본,
971,몽골리안 핑퐁,2006.9.21,"198,500",0.0%,33,1,4,중국,중국,씨제이엔터테인먼트
971,하우 투 비,2010.1.28,"239,000",0.0%,33,1,2,영국,영국,실버스푼
975,휴먼 퀘스천,,"214,000",0.0%,32,1,3,프랑스,프랑스,
975,콘스탄틴 브론짓 마스터 클래스,,"320,000",0.0%,32,1,1,러시아,러시아,
975,포 미니츠,2007.10.25,"236,000",0.0%,32,1,2,독일,독일,㈜세종커뮤니케이션스
975,강령,2004.4.23,"190,000",0.0%,32,1,9,일본,일본,㈜미로비젼
975,굿바이 레닌,2003.10.24,"218,000",0.0%,32,1,2,독일,독일,(주)동숭아트센터
980,베른의 기적,2004.9.10,"225,000",0.0%,31,1,4,독일,독일,"무비즈엔터테인먼트㈜,팝엔터테인먼트"
980,재앙 그 후,,"62,000",0.0%,31,1,2,중국,중국,
982,권태,2005.6.17,"208,000",0.0%,30,1,1,프랑스,프랑스,㈜영화사 백두대간
982,나의 노래는,2008.4.24,"145,000",0.0%,30,1,7,한국,한국,㈜인디스토리
982,원티드,2008.6.26,"153,000",0.0%,30,2,12,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
985,2009년 11월 단편 상상극장-이야기 쓰는 남자와 지우는 여자,,"171,000",0.0%,29,1,4,한국,한국,
985,연애의 기술,2006.11.22,"199,000",0.0%,29,1,1,스페인,스페인,㈜영화사 백두대간
985,69 식스티 나인,2005.3.25,"168,000",0.0%,29,1,5,일본,일본,스폰지
985,옛날 옛적 서부에서,2008.7.11,"172,000",0.0%,29,1,2,미국,"미국,이탈리아",
985,2009년 8월독립애니메이션 상영회,,"130,000",0.0%,29,1,1,한국,한국,
985,2009년 10월 단편 상상극장-시대유감,,"174,000",0.0%,29,1,4,한국,한국,
985,2009년 5월 금요단편극장-여麗 배우 열전,,"139,000",0.0%,29,1,1,한국,한국,
985,나의 앙투안,,"58,000",0.0%,29,1,2,캐나다,캐나다,
993,1724 기방난동사건,2008.12.3,"191,000",0.0%,28,1,7,한국,한국,(주)싸이더스
993,경축! 우리사랑,2008.4.10,"112,000",0.0%,28,1,3,한국,한국,"(주)스폰지이엔티,스폰지"
993,더 걸,2008.9.11,"190,000",0.0%,28,1,7,독일,독일,㈜영화사 백두대간
996,반드시 크게 들을 것,2010.4.22,"214,500",0.0%,27,1,1,한국,한국,㈜인디스토리
996,"토라, 우리의 사랑스런 여행자",,"256,000",0.0%,27,1,3,일본,일본,
996,원 맨 빌리지,,"54,000",0.0%,27,1,1,기타,기타,
996,2009년 09월-월례비행,,"135,000",0.0%,27,1,1,한국,한국,
1000,고양이를 부탁해,2001.10.12,"149,000",0.0%,26,1,5,한국,한국,(주)시네마서비스
1000,블러디 선데이,2004.6.18,"178,000",0.0%,26,1,1,영국,영국,㈜영화사 백두대간
1000,도플갱어,2003.10.10,"156,000",0.0%,26,1,7,일본,일본,㈜미로비젼
1000,보르도의 고야,,"151,000",0.0%,26,1,3,스페인,"스페인,이탈리아",
1000,미필적 고의에 의한 여름휴가,2007.7.5,"180,000",0.0%,26,1,2,독일,독일,㈜세종커뮤니케이션스
1000,결혼하고도 싱글로 남는법,2007.12.6,"203,000",0.0%,26,1,1,프랑스,프랑스,예지림엔터테인먼트
1000,2009_05_실험영화상영회,,"130,000",0.0%,26,1,3,기타,기타,
1000,왕비와 나,,"52,000",0.0%,26,1,2,스웨덴,스웨덴,
1000,행복을 기다리며,,"140,000",0.0%,26,1,8,일본,일본,
1009,시티즌 독,2006.3.9,"155,000",0.0%,25,1,4,태국,태국,씨제이엔터테인먼트
1009,피아니스트,2003.1.1,"150,000",0.0%,25,1,2,프랑스,프랑스,"㈜씨네월드,(주)드림팩트엔터테인먼트"
1009,우리의 릴리,2003.12.5,"144,000",0.0%,25,1,3,프랑스,"프랑스,캐나다",판씨네마(주)
1009,아이 노우 유 노우,2010.5.4,"181,000",0.0%,25,1,6,영국,영국,(주)씨타마운틴픽쳐스
