순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
722,씨너스 애니충격전 8월 매니아섹션 4,2007.8.23,"190,000",0.0%,39,2,4,기타,기타,
724,송환,2004.3.19,"263,800",0.0%,38,1,4,한국,한국,㈜인디스토리
724,핑크 리본,,"186,000",0.0%,38,1,2,일본,일본,
726,[통합]영화패키지상영,,"218,000",0.0%,37,1,18,,,
726,"배우열전2-임지규, 서영주",2007.12.13,"259,000",0.0%,37,1,1,기타,기타,
728,빌보드 레코드,,"175,000",0.0%,36,1,1,한국,한국,
728,불편한 진실,2006.9.14,"252,000",0.0%,36,1,12,미국,미국,UIP코리아
728,내 남자 친구는 왕자님,2004.6.18,"179,000",0.0%,36,1,2,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
731,2007 [통합]단편영화,,"208,000",0.0%,35,1,7,기타,기타,
732,금요단편극장-나비날다,,"158,000",0.0%,34,1,1,한국,한국,
732,작가를 만나다-곡사,,"158,000",0.0%,34,1,1,한국,한국,
732,그들만의 러브 매치,2007.1.5,"200,000",0.0%,34,1,1,스페인,스페인,시네마밸리
735,중앙대학교졸업작품전-섹션3,,"99,000",0.0%,33,1,4,한국,한국,
735,윤성호 단편선 1,,"228,000",0.0%,33,1,1,한국,한국,
735,반짝반짝 미로夜,2007.6.29,"396,000",0.0%,33,1,1,기타,기타,
735,씨너스 애니충격전 8월 패밀리 섹션 1,2007.8.23,"157,000",0.0%,33,1,2,기타,기타,
735,씨너스 애니충격전 8월 매니아섹션 2,2007.8.23,"162,000",0.0%,33,2,4,기타,기타,
740,발렛,2008.8.21,"238,000",0.0%,32,1,4,프랑스,프랑스,(주)영화사구안
740,씨너스애니임팩트 MANIA1,2007.6.28,"157,000",0.0%,32,1,2,기타,기타,
740,중앙대학교졸업작품전-섹션2,,"96,000",0.0%,32,1,4,한국,한국,
740,씨너스애니임팩트 FAMILY2,2007.6.28,"158,000",0.0%,32,1,2,기타,기타,
744,금요단편극장-애니초대전,,"153,000",0.0%,31,1,1,한국,한국,
744,귀향,2006.9.21,"120,000",0.0%,31,1,2,스페인,스페인,(주)스폰지이엔티
744,씨너스 애니충격전 8월 패밀리 섹션 3,2007.8.23,"150,000",0.0%,31,1,2,기타,기타,
747,워터 보이즈,2002.8.15,"203,000",0.0%,29,1,6,일본,일본,㈜미로비젼
747,어둠속의 댄서,2001.2.24,"168,700",0.0%,29,1,4,덴마크,덴마크,
747,그녀의 은밀한 사랑일기,2007.7.20,"200,000",0.0%,29,1,1,일본,일본,거원시네마(주)
747,씨너스애니임팩트 FAMILY1,2007.6.28,"130,000",0.0%,29,1,3,기타,기타,
747,도다리 - 리덕스,2012.11.29,"203,000",0.0%,29,1,2,한국,한국,야간비행
752,파빌리온 살라만더,,"157,500",0.0%,28,1,3,일본,일본,
752,다시 외 3편,2007.7.4,"56,000",0.0%,28,1,1,기타,기타,
752,숏!숏!숏!,2007.9.20,"140,000",0.0%,28,1,11,한국,한국,㈜인디스토리
752,작가를 만나다-노동석,,"136,000",0.0%,28,1,1,한국,한국,
756,씨너스 애니충격전 8월 매니아섹션 1,2007.8.23,"134,000",0.0%,27,1,2,기타,기타,
756,작가를 만나다-황규덕,,"135,000",0.0%,27,1,1,한국,한국,
756,범죄의 요소,2002.8.3,"153,200",0.0%,27,1,5,덴마크,덴마크,(주)동숭아트센터
759,화기애애,,"52,000",0.0%,26,1,1,한국,한국,
760,금요단편극장-콧구멍 속 녹차지렁이,,"116,000",0.0%,25,1,1,한국,한국,
760,우리들의 행복한 시간,2006.9.14,"150,000",0.0%,25,2,3,한국,한국,(주)프라임엔터테인먼트
760,더 마린,,"151,000",0.0%,25,1,7,미국,미국,
760,히든,2006.3.30,"84,000",0.0%,25,1,2,프랑스,프랑스,(주)스폰지이엔티
764,금요단편극장-바람이 분다,,"111,000",0.0%,24,1,1,한국,한국,
764,필승必勝 Ver 2.0 연영석,2008.6.6,"118,000",0.0%,24,1,1,한국,한국,가실
764,메이드 - 하녀의저주,2007.3.29,"168,000",0.0%,24,1,5,싱가포르,싱가포르,데이지엔터테인먼트
767,금요단편극장-내 인생의 단편 BEST,,"111,000",0.0%,23,1,1,한국,한국,
767,모노노케 히메,2003.4.25,"115,000",0.0%,23,1,7,일본,일본,월트디즈니코리아㈜
767,더 차일드,2006.1.27,"160,000",0.0%,23,1,1,벨기에,벨기에,스폰지
767,황혼의 빛,2006.12.14,"149,500",0.0%,23,1,3,핀란드,핀란드,(주)스폰지이엔티
771,모래 알갱이가 있는 풍경,,"42,000",0.0%,21,1,1,미국,미국,
772,이주여성이 만드는 여성영화 제작워크숍,,"40,000",0.0%,20,1,2,한국,한국,
772,코마네코 : 호기심 많은 고양이,2007.7.19,"70,000",0.0%,20,1,2,일본,일본,
772,소유와 무소유,,"128,000",0.0%,20,1,4,미국,미국,
772,욕망,2004.2.20,"113,000",0.0%,20,1,4,한국,한국,
776,씨너스 애니충격전 8월 패밀리 섹션 2,2007.8.23,"94,000",0.0%,19,2,3,기타,기타,
776,란포지옥,,"123,500",0.0%,19,1,1,일본,일본,
776,NCN Cinema 특별전,2007.12.20,"73,000",0.0%,19,1,3,기타,기타,
776,엘가의 수수께끼,,"38,000",0.0%,19,1,1,뉴질랜드,뉴질랜드,
776,브릭,2008.1.31,"131,500",0.0%,19,1,1,미국,미국,(주)영화사 진진
776,세번째 시선,2006.11.23,"95,000",0.0%,19,1,3,한국,한국,(주)영화사 진진
776,한밤중에 야지 키타,,"133,000",0.0%,19,1,1,일본,일본,
776,라디오 스타,2006.9.28,"76,000",0.0%,19,1,8,한국,한국,(주)시네마서비스
784,작가를 만나다-이진우,,"76,000",0.0%,18,1,1,한국,한국,
785,일본 인디필름 페스티벌,,"62,000",0.0%,17,1,1,일본,일본,
786,동갑내기 과외하기,2003.2.7,"93,500",0.0%,16,1,4,한국,한국,씨제이엔터테인먼트
786,버블,2006.5.11,"60,000",0.0%,16,1,1,미국,미국,(주)유레카픽쳐스
786,윤성호 단편선 2,,"109,000",0.0%,16,1,1,한국,한국,
789,천국을 향하여,2006.4.13,"56,000",0.0%,15,1,2,프랑스,"프랑스,독일,네덜란드,이스라엘",(주)유레카픽쳐스
789,작가를 만나다-한병아,,"63,000",0.0%,15,1,1,한국,한국,
789,라스트 씬,2005.11.3,"75,000",0.0%,15,1,1,일본,일본,스폰지
792,금요단편극장-오싹코믹호러쇼,,"66,000",0.0%,14,1,1,한국,한국,
792,사고친 후에,,"98,000",0.0%,14,1,1,미국,미국,
794,킬링,,"74,000",0.0%,13,1,2,미국,미국,
795,"금요단편극장-엄마,사랑해요",,"54,000",0.0%,11,1,1,한국,한국,
795,왈가닥 소녀들,2007.7.19,"44,000",0.0%,11,1,2,독일,독일,
795,아타고울은 고양이의 숲,,"32,000",0.0%,11,1,2,일본,일본,
795,금요단편극장-배우열전3탄,,"51,000",0.0%,11,1,1,한국,한국,
795,사랑의 찬가,2006.9.7,"40,000",0.0%,11,1,1,프랑스,프랑스,(주)유레카픽쳐스
800,"온 더 로드, 투",2006.1.5,"56,000",0.0%,10,1,2,한국,한국,스폰지
800,작은 영웅들,2007.7.19,"38,000",0.0%,10,1,2,이스라엘,이스라엘,
800,발칙한시선 1부1섹션,2007.7.19,"28,000",0.0%,10,1,2,기타,기타,
803,발칙한시선 2부1섹션,2007.7.19,"36,000",0.0%,9,1,2,,,
803,엘리자베스라고 불러줘,2007.7.19,"32,000",0.0%,9,1,2,프랑스,프랑스,
803,노가다,,"37,000",0.0%,9,1,1,한국,한국,
803,뜨거운 것이 좋아,,"59,000",0.0%,9,1,2,미국,미국,
803,마이 캡틴 김대출,2006.4.20,"30,000",0.0%,9,1,2,한국,한국,(주)스튜디오이쩜영
803,다섯은 너무 많아,2005.11.25,"54,000",0.0%,9,1,4,한국,한국,"(사)한국독립영화협회,아트플러스시네마네트워크"
803,금요단편극장-배우열전2탄,,"41,000",0.0%,9,1,1,한국,한국,
810,직장인 밴드,,"37,000",0.0%,8,1,1,기타,기타,
810,반짝이는 순간들1,,"28,000",0.0%,8,1,2,기타,기타,
810,사랑의 문,,"52,000",0.0%,8,1,1,일본,일본,
810,약 서른 개의 거짓말,,"52,000",0.0%,8,1,1,일본,일본,
810,폭력써클,2006.10.19,"26,000",0.0%,8,1,2,한국,한국,(주)쇼박스
815,카우보이 엔젤스,2007.7.19,"26,000",0.0%,7,1,2,프랑스,프랑스,
815,남자들이 모르는 은밀한 것들,2006.2.17,"21,000",0.0%,7,1,2,프랑스,프랑스,프리비젼엔터테인먼트
815,Dima Choice 1 - 잃어버린 시간을 찾아서,,"34,000",0.0%,7,1,1,한국,한국,
815,양해훈 단편선,2007.11.3,"49,000",0.0%,7,1,1,기타,기타,
819,"배우열전1-유형근, 모리 유키에",2007.12.13,"32,000",0.0%,6,1,1,기타,기타,
819,반짝이는 순간들3,,"24,000",0.0%,6,1,2,기타,기타,
819,아워 뮤직,2006.9.7,"21,000",0.0%,6,1,1,프랑스,프랑스,(주)유레카픽쳐스
822,섹스와 철학,2005.12.9,"20,000",0.0%,5,1,1,프랑스,"프랑스,이란",(주)유레카픽쳐스
822,질,2007.7.19,"16,000",0.0%,5,1,2,벨기에,벨기에,
822,내가 세상의 마지막을 보낸 방법,2007.7.19,"16,000",0.0%,5,1,2,기타,기타,
822,실험영화상영회 Billy Roisz 특별전 with 다이애고날 필름 아카이브,,"25,000",0.0%,5,1,1,기타,기타,
822,열네 살,2007.7.19,"20,000",0.0%,5,1,2,일본,일본,
822,도시에서의 하룻밤,2007.7.19,"20,000",0.0%,5,1,2,체코,체코,
828,제3회 재외동포 영화제,2007.10.3,"40,000",0.0%,4,1,1,기타,기타,
828,금요단편극장-판타스틱 단편소동,,"20,000",0.0%,4,1,1,한국,한국,
828,마지막 점수,2007.7.19,"12,000",0.0%,4,1,2,태국,태국,
828,진짜 진짜 좋아해,1978.9.2,"16,000",0.0%,4,1,1,한국,한국,
832,"배우열전3-박미현, 정승길, 오창경, 장정애",2007.12.13,"21,000",0.0%,3,1,1,기타,기타,
832,어바웃 러브,2005.4.21,"15,000",0.0%,3,1,2,영국,영국,(주)튜브엔터테인먼트
832,화창한 아침,2007.7.19,"10,000",0.0%,3,1,2,프랑스,프랑스,
832,발칙한시선 1부2섹션,2007.7.19,"12,000",0.0%,3,1,2,기타,기타,
832,보이인사이드+록앤롤키드,2007.7.19,"12,000",0.0%,3,1,2,캐나다,캐나다,
832,반짝이는 순간들2,,"12,000",0.0%,3,1,2,기타,기타,
832,카로와 하나님,2007.7.19,"12,000",0.0%,3,1,2,오스트리아,오스트리아,
839,독립애니메이션상영회 ‘연인’ with 독립애니메이션협회,2007.12.11,"10,000",0.0%,2,1,1,기타,기타,
839,"금요단편극장-남자이야기,진짜?",,"10,000",0.0%,2,1,1,한국,한국,
839,사전제작 1섹션,2007.7.19,"8,000",0.0%,2,1,1,,,
839,데리우스 서부에 가다,2007.7.19,"8,000",0.0%,2,1,2,미국,미국,
839,애니충격전 섹션 2,2007.7.19,"6,000",0.0%,2,1,1,기타,기타,
839,신암행어사,2004.11.26,"10,000",0.0%,2,1,1,한국,"한국,일본",(주)시네마서비스
845,꼴찌부터 일등까지 우리반을 찾습니다,1990.9.29,"5,000",0.0%,1,1,1,한국,한국,
845,우리는 승리하리라,2007.7.19,"4,000",0.0%,1,1,1,덴마크,덴마크,
845,바나자,,"4,000",0.0%,1,1,2,인도,"인도,미국",
845,무영검,2005.11.18,"5,000",0.0%,1,1,1,한국,한국,씨제이엔터테인먼트
849,6년째 연애중,2008.2.5,0,0.0%,0,1,1,한국,한국,(주)스튜디오210
849,스트레인저 댄 픽션,,0,0.0%,0,1,53,미국,미국,
849,MR. 후아유,2008.1.3,0,0.0%,0,1,1,미국,미국,필름메신저
849,써티 데이즈 오브 나이트,2008.1.10,0,0.0%,0,1,2,미국,미국,㈜케이디미디어
849,이주노동자영화제 다시보기! with 이주노동자의 방송MWTV,2007.12.25,0,0.0%,0,1,1,기타,기타,
849,제1회 독립장편영화쇼케이스,,0,0.0%,0,1,1,한국,한국,
849,제2회 독립장편영화쇼케이스,,0,0.0%,0,1,1,한국,한국,
849,제3회 독립장편영화쇼케이스,,0,0.0%,0,1,1,한국,한국,
849,제4회 독립장편영화쇼케이스,,0,0.0%,0,1,1,한국,한국,
849,제5회 독립장편영화쇼케이스,,0,0.0%,0,1,1,한국,한국,
849,제7회 독립장편영화쇼케이스,,0,0.0%,0,1,1,한국,한국,
849,제8회 독립장편영화쇼케이스,,0,0.0%,0,1,1,한국,한국,
849,동백아가씨,2008.11.20,0,0.0%,0,1,2,한국,한국,시네마달
849,아름다운 상영회-아이스케키,,0,0.0%,0,1,1,한국,한국,
849,아름다운 상영회-기담,,0,0.0%,0,1,1,한국,한국,
849,영화관 속 작은 학교-한병아,,0,0.0%,0,1,1,한국,한국,
849,영화관 속 작은학교-더불어 사는 세상,,0,0.0%,0,1,1,한국,한국,
849,대관상영(2007하이퍼텍나다),,0,0.0%,0,1,4,한국,한국,
849,Out : 이반검열 두 번째 이야기,,0,0.0%,0,1,1,한국,한국,
849,서편제,1993.4.10,0,0.0%,0,1,1,한국,한국,
849,창(노는계집 창),1997.9.13,0,0.0%,0,1,1,한국,한국,
849,시월애,2000.9.9,0,0.0%,0,1,1,한국,한국,브에나비스타인터내셔널코리아
849,동감,2000.5.27,0,0.0%,0,1,1,한국,한국,
849,순애보,2000.12.9,0,0.0%,0,1,3,한국,한국,
849,집으로...,2002.4.4,0,0.0%,0,1,1,한국,한국,
849,고스포드 파크,2002.4.12,0,0.0%,0,1,1,영국,영국,이십세기폭스코리아(주)
849,하류인생,2004.5.21,0,0.0%,0,1,1,한국,한국,(주)시네마서비스
849,가족,2004.9.3,0,0.0%,0,1,1,한국,한국,(주)튜브엔터테인먼트
849,투 가이즈,2004.7.9,0,0.0%,0,1,1,한국,한국,쇼이스트(주)
849,폴라 익스프레스,2004.12.23,0,0.0%,0,1,5,미국,미국,워너브러더스 코리아(주)
849,철수♡영희,2005.1.7,0,0.0%,0,1,1,한국,한국,스폰지
849,오션스 트웰브,2005.1.7,0,0.0%,0,1,1,호주,"호주,미국",워너브러더스 코리아(주)
849,달콤한 인생,2005.4.1,0,0.0%,0,1,1,한국,한국,씨제이엔터테인먼트
849,여고괴담 4 : 목소리,2005.7.15,0,0.0%,0,1,1,한국,한국,(주)시네마서비스
849,저스트 라이크 헤븐,2005.12.1,0,0.0%,0,1,2,미국,미국,씨제이엔터테인먼트
849,둠,2005.12.2,0,0.0%,0,1,1,미국,미국,UIP코리아
849,왕의 남자,2005.12.29,0,0.0%,0,1,2,한국,한국,(주)시네마서비스
849,무극,2006.1.26,0,0.0%,0,1,1,중국,중국,쇼이스트(주)
849,비열한 거리,2006.6.15,0,0.0%,0,1,2,한국,한국,씨제이엔터테인먼트
849,캐리비안의 해적 : 망자의 함,2006.7.6,0,0.0%,0,3,12,미국,미국,브에나비스타인터내셔널코리아
849,열혈남아,2006.11.9,0,0.0%,0,1,9,한국,한국,씨제이엔터테인먼트
849,악마는 프라다를 입는다,2006.10.25,0,0.0%,0,2,17,미국,미국,이십세기폭스코리아(주)
849,거룩한 계보,2006.10.19,0,0.0%,0,1,2,한국,한국,씨제이엔터테인먼트
849,데스노트,2006.11.2,0,0.0%,0,3,12,일본,일본,UIP코리아
849,디파티드,2006.11.23,0,0.0%,0,1,3,미국,미국,워너브러더스 코리아(주)
849,우리들은 정의파다,,0,0.0%,0,1,1,한국,한국,
849,애니충격전 섹션1,2007.7.19,0,0.0%,0,1,1,기타,기타,
849,사전제작 2섹션,2007.7.19,0,0.0%,0,1,1,,,
849,더 시크릿,2008.1.1,0,0.0%,0,1,1,프랑스,프랑스,(주)프라임엔터테인먼트
합계,,,"965,486,624,538",,"152,022,992","47,434","3,855,041",,,
