순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
475,별별 이야기,2005.9.23,"53,000",0.0%,21,1,1,한국,한국,"영화사청어람(주),아트플러스시네마네트워크"
475,인 굿 컴퍼니,2005.8.26,"105,000",0.0%,21,1,8,미국,미국,스폰지
477,세계의 욕망 : 디지털 삼인삼색 2005,,"119,000",0.0%,20,1,5,한국,한국,
478,밀리언즈,2005.5.4,"91,000",0.0%,19,1,7,영국,영국,씨제이엔터테인먼트
479,범죄의 재구성,2004.4.15,"99,200",0.0%,17,1,8,한국,한국,(주)쇼박스
479,고양이의 보은,2003.8.8,"68,000",0.0%,17,1,4,일본,일본,씨제이엔터테인먼트
481,센과 치히로의 행방불명,2002.6.27,"81,000",0.0%,16,1,5,일본,일본,씨네그루(주)다우기술
482,라스트 씬,2005.11.3,"75,000",0.0%,15,1,1,일본,일본,스폰지
483,너는 내 운명,2005.9.23,"70,000",0.0%,14,1,7,한국,한국,씨제이엔터테인먼트
484,동감,2000.5.27,"60,000",0.0%,12,1,6,한국,한국,
485,조폭마누라2-돌아온 전설,2003.9.5,"36,000",0.0%,9,1,2,한국,한국,씨제이엔터테인먼트
486,녹색의자,2005.6.9,"27,500",0.0%,7,1,1,한국,한국,㈜미로비젼
486,신암행어사,2004.11.26,"13,000",0.0%,7,1,1,한국,"한국,일본",(주)시네마서비스
488,하울의 움직이는 성,2004.12.23,"24,000",0.0%,6,1,3,일본,일본,"(주)이수C&E,(주)시네마서비스"
488,인터미션,2006.4.28,"38,000",0.0%,6,1,4,아일랜드,"아일랜드,영국",
490,"우리, 사랑해도 되나요?",2005.12.15,"8,000",0.0%,2,1,1,미국,미국,이십세기폭스필름코퍼레이션
491,새드무비,2005.10.20,0,0.0%,0,1,2,한국,한국,"롯데쇼핑㈜롯데엔터테인먼트,아이러브시네마"
491,야수와 미녀,2005.10.27,0,0.0%,0,1,7,한국,한국,(주)쇼박스
491,골!,2005.11.4,0,0.0%,0,1,2,미국,미국,브에나비스타인터내셔널코리아
491,미스터 소크라테스,2005.11.10,0,0.0%,0,1,4,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
491,"소년, 천국에 가다",2005.11.11,0,0.0%,0,1,5,한국,한국,"(주)쇼박스,영화사청어람(주)"
491,무영검,2005.11.18,0,0.0%,0,1,2,한국,한국,씨제이엔터테인먼트
491,나의 결혼원정기,2005.11.23,0,0.0%,0,1,7,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
491,애인,2005.12.8,0,0.0%,0,1,1,한국,한국,(주)쇼박스
491,6월의 일기,2005.12.1,0,0.0%,0,1,4,한국,한국,(주)쇼박스
491,프라임 러브,2005.12.8,0,0.0%,0,1,1,미국,미국,(주)튜브엔터테인먼트
491,2006대종상영화제(본선 심사용 통합코드),2006.6.22,0,0.0%,0,4,43,,,
491,브레이크 업 : 이별후애(愛),2007.3.22,0,0.0%,0,2,3,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
491,언노운,,0,0.0%,0,2,4,미국,미국,(주)쇼박스
491,언니가 간다,2007.1.4,0,0.0%,0,11,11,한국,한국,(주)시네마서비스
491,미술관 옆 동물원,1998.12.19,0,0.0%,0,1,3,한국,한국,
491,집으로...,2002.4.4,0,0.0%,0,1,26,한국,한국,
491,캐리비안의 해적 : 블랙펄의 저주,2003.9.5,0,0.0%,0,1,2,미국,미국,월트디즈니코리아㈜
491,이프 온리,2004.10.29,0,0.0%,0,1,7,미국,미국,씨제이엔터테인먼트
491,내 생애 가장 아름다운 일주일,2005.10.7,0,0.0%,0,1,2,한국,한국,씨제이엔터테인먼트
491,강력 3반,2005.9.29,0,0.0%,0,1,1,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
491,퍼펙트 웨딩(몬스터 인 로),2005.10.20,0,0.0%,0,1,2,미국,미국,(주)튜브엔터테인먼트
합계,,,"892,442,138,000",,"144,256,035","36,048","2,947,344",,,
