순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
208,날나리 종부전,2008.5.22,"181,323,000",0.0%,"31,236",162,"4,120",한국,한국,롯데쇼핑㈜롯데엔터테인먼트
209,"연공:안녕, 사랑하는 모든 것",2008.11.13,"190,869,000",0.0%,"31,183",117,"3,578",일본,일본,(주)성원아이컴
210,돼지코 아기공룡 임피의 모험,2008.6.26,"171,778,500",0.0%,"30,561",53,"1,238",독일,독일,(유)마스엔터테인먼트코리아
211,브레이브 스토리,2008.3.20,"179,083,500",0.0%,"29,880",49,"1,540",일본,일본,예지림엔터테인먼트
212,무림여대생,2008.6.26,"176,330,500",0.0%,"27,714",205,"4,715",한국,한국,"(주)베어엔터테인먼트,(주)프라임엔터테인먼트"
213,더 시크릿,2008.1.1,"183,438,000",0.0%,"27,379",93,"3,371",프랑스,프랑스,(주)프라임엔터테인먼트
214,4요일: 자살을 부르는 요일,2008.12.11,"182,990,000",0.0%,"26,962",132,"3,825",한국,한국,메가픽쳐스제이씨(주)
215,소림소녀,2008.7.24,"169,120,500",0.0%,"26,434",137,"2,883",일본,일본,㈜케이디미디어
216,인 블룸,2008.9.25,"173,232,000",0.0%,"25,825",98,"3,170",미국,미국,㈜케이디미디어
217,잠수종과 나비,2008.2.14,"175,718,500",0.0%,"25,736",12,"1,250",미국,미국,(주)유레카픽쳐스
218,아임 낫 데어,2008.5.29,"175,924,500",0.0%,"25,616",9,"1,063",미국,"미국,독일",(주)스폰지이엔티
219,남주기 아까운 그녀,2008.10.9,"148,149,000",0.0%,"23,858",52,"2,676",미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
220,MR. 후아유,2008.1.3,"156,714,500",0.0%,"23,626",8,"1,482",미국,미국,필름메신저
221,크로우즈 제로,2008.7.2,"142,006,500",0.0%,"22,097",152,"3,499",일본,일본,(주)쇼박스
222,"색, 계",2007.11.8,"148,966,500",0.0%,"21,982",22,982,미국,미국,씨제이엔터테인먼트
223,연을 쫓는 아이,2008.3.13,"127,214,500",0.0%,"20,244",29,"1,555",미국,미국,씨제이엔터테인먼트
224,어크로스 더 유니버스,2008.2.14,"142,189,500",0.0%,"20,240",5,546,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
225,"화성아이, 지구아빠",2008.2.14,"128,656,500",0.0%,"19,856",16,905,미국,미국,씨제이 씨지브이(CJ CGV)(주)
226,플래닛 테러,2008.7.2,"124,562,500",0.0%,"19,324",111,"2,841",미국,미국,롯데쇼핑㈜롯데엔터테인먼트
227,방울토마토,2008.5.29,"115,388,000",0.0%,"18,478",83,"1,951",한국,한국,"무비즈엔터테인먼트㈜,(주)씨네라가픽쳐스"
228,이스턴 프라미스,2008.12.11,"129,350,500",0.0%,"18,357",15,633,미국,미국,(유)마스엔터테인먼트코리아
229,매직 아워,2008.11.27,"115,419,500",0.0%,"16,907",15,654,일본,일본,씨제이엔터테인먼트
230,내겐 너무 사랑스러운 그녀,2008.3.20,"95,680,000",0.0%,"16,708",20,"1,260",미국,미국,"(주)누리픽쳐스,씨너스"
231,카운터페이터,2008.7.3,"107,857,500",0.0%,"16,244",10,"1,179",오스트리아,"오스트리아,독일",미디어소프트
232,어웨이 프롬 허,2008.3.27,"106,128,000",0.0%,"15,986",4,531,캐나다,캐나다,(유)마스엔터테인먼트코리아
233,추적,2008.11.20,"103,131,500",0.0%,"15,928",4,375,영국,영국,(주)영화사구안
234,텐텐,2008.9.11,"108,967,100",0.0%,"15,658",9,787,일본,일본,(주)스폰지이엔티
235,원스,2007.9.20,"86,660,000",0.0%,"15,096",12,758,아일랜드,아일랜드,(주)영화사 진진
236,더 폴: 오디어스와 환상의 문,2008.12.4,"99,546,500",0.0%,"15,014",10,757,인도,"인도,영국,미국",(주)영화사구안
237,데어 윌 비 블러드,2008.3.6,"97,065,500",0.0%,"13,999",7,545,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
238,그레이시 스토리,2008.3.27,"85,848,000",0.0%,"13,925",90,"2,313",미국,미국,㈜미로비젼
239,경축! 우리사랑,2008.4.10,"83,330,000",0.0%,"12,876",31,"1,631",한국,한국,"(주)스폰지이엔티,스폰지"
240,할람 포,2008.4.30,"84,285,500",0.0%,"12,366",15,"1,057",영국,영국,(주)영화사 진진
241,세븐 데이즈,2007.11.14,"78,266,000",0.0%,"12,304",9,556,한국,한국,(주)프라임엔터테인먼트
242,맨데이트: 신이 주신 임무,2008.10.30,"78,955,000",0.0%,"12,144",89,"2,362",한국,한국,메가픽쳐스제이씨(주)
243,페르세폴리스,2008.5.8,"78,643,600",0.0%,"11,394",8,715,프랑스,"프랑스,미국",(주)스폰지이엔티
244,그들 각자의 영화관,2008.5.15,"76,259,500",0.0%,"11,285",10,755,프랑스,프랑스,(주)유레카픽쳐스
245,밤과 낮,2008.2.28,"76,097,500",0.0%,"11,146",18,833,한국,"한국,프랑스",(주)스폰지이엔티
246,마을에 부는 산들바람,2008.7.24,"72,268,500",0.0%,"10,972",6,605,일본,일본,(주)스폰지이엔티
247,마이 쎄시 걸,2008.10.30,"69,825,500",0.0%,"10,448",55,"1,516",미국,미국,(주)쇼박스
248,우린 액션배우다,2008.8.28,"70,624,800",0.0%,"10,389",14,905,한국,한국,KT&G 시네마 상상마당
249,아주르와 아스마르,2008.2.21,"56,605,000",0.0%,"9,898",14,479,프랑스,"프랑스,벨기에,스페인,이탈리아",폴인씨네마
250,콰이어트 맨,2008.11.27,"64,944,500",0.0%,"9,628",13,679,미국,미국,프리비젼엔터테인먼트
251,부에노스 아이레스 탱고 카페,2008.11.6,"63,339,000",0.0%,"9,031",3,346,미국,"미국,브라질,아르헨티나,영국",(주)영화사 진진
252,로큰롤 인생,2008.11.27,"60,660,000",0.0%,"8,739",6,417,영국,영국,(주)영화사 진진
253,행복한 엠마 행복한 돼지 그리고 남자,2008.1.31,"60,670,000",0.0%,"8,663",3,211,독일,독일,㈜세종커뮤니케이션스
254,미스트리스,2008.7.31,"58,300,000",0.0%,"8,640",5,446,프랑스,"프랑스,이탈리아",프리비젼엔터테인먼트
255,영웅본색,1987.5.23,"56,355,500",0.0%,"8,633",8,806,홍콩,홍콩,(유)조이앤시네마
256,"나는, 인어공주",2008.10.23,"62,908,000",0.0%,"8,556",4,364,러시아,러시아,㈜영화사 백두대간
257,미션,1986.12.24,"47,842,000",0.0%,"8,425",2,641,영국,영국,
258,샤인 어 라이트,2008.8.28,"56,560,000",0.0%,"8,227",8,412,미국,"미국,영국",씨제이엔터테인먼트
259,너를 보내는 숲,2008.4.24,"54,754,100",0.0%,"8,001",5,369,일본,일본,(주)영화사 진진
260,"4개월, 3주... 그리고 2일",2008.2.28,"51,148,500",0.0%,"7,887",9,628,프랑스,프랑스,(주)유레카픽쳐스
261,2008년 시네마테크의 친구들 영화제,2008.1.8,"42,988,000",0.0%,"7,693",1,59,기타,기타,
262,라벤더의 연인들,2008.7.3,"50,275,500",0.0%,"7,478",1,238,영국,영국,(주)영화사구안
263,카르마,2008.6.19,"36,270,000",0.0%,"7,472",20,576,태국,태국,(주)누리픽쳐스
264,사랑과 전쟁:열두 번째 남자,2008.9.25,"47,050,000",0.0%,"7,414",37,"1,312",한국,한국,롯데쇼핑㈜롯데시네마
265,아비정전,1990.12.22,"49,146,500",0.0%,"7,129",3,430,홍콩,홍콩,
266,찰리 바틀렛,2008.7.10,"48,239,000",0.0%,"7,115",8,388,미국,미국,필름메신저
267,북극의 연인들,2008.12.4,"47,186,000",0.0%,"6,589",7,321,스페인,"스페인,프랑스",이미지팩토리
268,미스언더스탠드,2008.3.27,"40,592,500",0.0%,"6,076",8,446,미국,"미국,독일,영국",프리비젼엔터테인먼트
269,2007 [통합]영화제/기획전/회고전 등,,"36,765,000",0.0%,"5,868",5,156,기타,기타,
270,우주의 신비,2008.7.3,"66,448,000",0.0%,"5,618",3,229,이스라엘,이스라엘,
271,바시르와 왈츠를,2008.11.20,"39,048,500",0.0%,"5,601",3,192,이스라엘,"이스라엘,프랑스,독일",서울엠피필름(주)
272,잘나가는 그녀에게 왜 애인이 없을까,2008.3.6,"36,835,500",0.0%,"5,285",3,242,미국,미국,㈜메가박스
273,제7회 미장센단편영화제(2008),2008.6.26,"21,798,000",0.0%,"5,266",3,57,한국,한국,
274,굿나잇,2008.1.24,"36,315,500",0.0%,"5,263",5,265,미국,미국,시네마밸리
275,"동거, 동락",2008.3.27,"32,156,500",0.0%,"5,226",8,480,한국,한국,(주)쇼박스
276,칸 국제 광고제 페스티발 수상작,,"37,158,500",0.0%,"5,115",2,108,기타,기타,
277,매뉴얼 오브 러브,2008.2.14,"34,462,500",0.0%,"5,036",8,433,이탈리아,이탈리아,프리비젼엔터테인먼트
278,폴라 익스프레스,2004.12.23,"41,972,000",0.0%,"5,010",1,101,미국,미국,워너브러더스 코리아(주)
279,나는 영국왕을 섬겼다,2008.5.1,"34,359,500",0.0%,"4,991",1,128,체코,"체코,아이슬란드",데이지엔터테인먼트
280,젤리 피쉬,2008.8.14,"28,859,500",0.0%,"4,936",4,336,프랑스,"프랑스,이스라엘",(주)영화사 진진
281,빨간 풍선,2008.2.6,"33,799,000",0.0%,"4,922",3,269,프랑스,프랑스,(주)스폰지이엔티
282,해피 고 럭키,2008.11.20,"31,554,000",0.0%,"4,814",7,377,영국,영국,(주)스폰지이엔티
283,러브 인 클라우즈,2008.12.31,"31,353,500",0.0%,"4,779",61,316,호주,호주,예지림엔터테인먼트
284,캔디,2008.4.17,"31,650,500",0.0%,"4,704",4,332,호주,호주,프리비젼엔터테인먼트
285,고야의 유령,2008.4.3,"30,117,500",0.0%,"4,500",10,423,스페인,스페인,(주)부귀영화
286,레몬 트리,2008.7.10,"30,091,000",0.0%,"4,456",2,142,이스라엘,"이스라엘,독일,프랑스",(주)영화사 진진
287,그녀는 예뻤다,2008.6.12,"28,789,500",0.0%,"4,201",14,534,한국,한국,씨제이엔터테인먼트
288,브로큰 잉글리쉬,2008.7.3,"28,482,500",0.0%,"4,196",2,243,미국,미국,(주)영화사 진진
289,아버지와 마리와 나,2008.6.12,"28,278,000",0.0%,"4,162",10,414,한국,한국,씨제이엔터테인먼트
290,브릭,2008.1.31,"27,939,000",0.0%,"4,093",4,225,미국,미국,(주)영화사 진진
291,새드 베케이션,2008.3.13,"28,122,000",0.0%,"4,087",5,367,일본,일본,(주)스폰지이엔티
292,매드 디텍티브,2008.9.18,"27,546,000",0.0%,"4,061",5,351,홍콩,홍콩,프리비젼엔터테인먼트
293,집오리와 들오리의 코인로커,2008.8.28,"26,377,500",0.0%,"3,842",3,198,일본,일본,프리비젼엔터테인먼트
294,콰이어트 룸에서 만나요,2008.8.28,"25,597,500",0.0%,"3,824",2,238,일본,일본,(주)스폰지이엔티
295,밴드 비지트 - 어느 악단의 조용한 방문,2008.3.13,"24,300,000",0.0%,"3,749",4,318,이스라엘,"이스라엘,미국,프랑스",에이케이엔터테인먼트(주)
296,다즐링 주식회사,2007.12.13,"24,981,000",0.0%,"3,725",3,205,미국,미국,이십세기폭스필름코퍼레이션
297,발렛,2008.8.21,"25,176,000",0.0%,"3,691",5,267,프랑스,프랑스,(주)영화사구안
298,초감각 커플,2008.11.27,"24,224,500",0.0%,"3,658",6,231,한국,한국,필름메신저
299,안경,2007.11.29,"24,228,500",0.0%,"3,627",4,166,일본,일본,스폰지
300,별별 이야기 2-여섯 빛깔 무지개,2008.4.17,"18,046,500",0.0%,"3,625",11,374,한국,한국,"영화사청어람(주),㈜인디스토리"
301,엔젤,2008.1.24,"23,594,000",0.0%,"3,506",7,353,벨기에,"벨기에,영국,프랑스",(주)스폰지이엔티
302,톡투미,2008.5.1,"23,370,500",0.0%,"3,493",6,357,미국,미국,(주)유레카픽쳐스
303,어느날 그 길에서,2008.3.27,"21,835,500",0.0%,"3,383",4,205,한국,한국,(주)영화사 진진
304,달려라 루디,2008.8.28,"19,146,000",0.0%,"3,302",11,307,독일,독일,㈜세종커뮤니케이션스
305,존 레논 컨피덴셜,2008.7.31,"21,761,500",0.0%,"3,241",4,226,미국,미국,(주)영화사 진진
306,이토록 뜨거운 순간,2007.12.20,"22,691,000",0.0%,"3,229",5,208,미국,미국,스폰지
307,그르바비차,2008.1.3,"22,129,000",0.0%,"3,220",1,120,보스니아,보스니아,위드시네마
308,영웅본색 2,1988.7.22,"9,749,000",0.0%,"3,208",4,235,홍콩,홍콩,(유)조이앤시네마
309,달려라 자전거,2008.8.7,"21,392,500",0.0%,"3,201",4,309,한국,한국,(주)영화사 진진
310,"나의 친구, 그의 아내",2008.11.27,"21,309,200",0.0%,"3,190",11,581,한국,한국,(주)프라임엔터테인먼트
311,중경삼림,1995.9.2,"21,037,500",0.0%,"3,083",4,190,홍콩,홍콩,
312,미후네,2008.11.20,"22,267,000",0.0%,"3,029",3,94,덴마크,덴마크,㈜영화사 백두대간
313,"소년, 소년을 만나다",2008.11.20,"11,996,000",0.0%,"2,945",7,269,한국,한국,
314,"피아노, 솔로",2008.10.23,"20,097,700",0.0%,"2,924",5,153,이탈리아,이탈리아,㈜인디스토리
315,인디애니박스:셀마의 단백질 커피,2008.6.20,"17,753,800",0.0%,"2,887",5,348,한국,한국,㈜인디스토리
316,소리아이,2008.9.18,"18,869,000",0.0%,"2,838",16,546,한국,한국,"(주)영화사 진진,아트플러스시네마네트워크"
317,색다른 동거,2008.4.17,"15,663,500",0.0%,"2,780",17,381,한국,한국,
318,칼라스 포에버,2007.12.27,"17,846,000",0.0%,"2,665",1,85,이탈리아,이탈리아,판씨네마(주)
319,일루미나타,2007.12.27,"18,261,000",0.0%,"2,610",1,78,미국,미국,㈜영화사 백두대간
320,굿바이 칠드런,1989.12.24,"19,781,000",0.0%,"2,601",1,34,프랑스,"프랑스,서독",
321,더 킹,2008.6.5,"17,371,500",0.0%,"2,551",2,124,미국,"미국,영국",(주)유레카픽쳐스
322,퍼,2008.1.17,"17,194,500",0.0%,"2,492",1,117,미국,미국,㈜미로비젼
323,나오코,2008.9.18,"16,239,000",0.0%,"2,488",6,311,일본,일본,(주)영화사구안
324,여기보다 어딘가에,2008.8.21,"17,071,600",0.0%,"2,472",6,264,한국,한국,㈜인디스토리
325,카라멜,2008.9.4,"17,332,000",0.0%,"2,441",6,241,프랑스,프랑스,위드시네마
325,내가 찍은 그녀는 최고의 슈퍼스타,2008.7.10,"16,381,500",0.0%,"2,441",6,275,미국,미국,(주)스폰지이엔티
327,패스트푸드 네이션,2008.7.3,"16,379,000",0.0%,"2,387",2,188,영국,"영국,미국",판씨네마(주)
328,쉿! 그녀에겐 비밀이에요,2008.9.4,"15,008,500",0.0%,"2,382",39,565,한국,한국,(주)스튜디오이쩜영
329,컨트롤,2008.10.30,"15,078,100",0.0%,"2,344",9,300,영국,"영국,미국,호주,일본",서울엠피필름(주)
330,냇 지오 주니어 무비,2008.10.23,"11,756,000",0.0%,"2,318",11,136,미국,미국,씨제이 씨지브이(CJ CGV)(주)
331,인터뷰,2008.3.20,"15,890,000",0.0%,"2,289",6,185,미국,미국,(주)이모션픽처스
332,이리,2008.11.13,"14,579,000",0.0%,"2,182",6,283,한국,한국,"(주)스폰지이엔티,스폰지"
333,더 걸,2008.9.11,"16,032,000",0.0%,"2,150",3,77,독일,독일,㈜영화사 백두대간
334,헤어스프레이,2007.12.6,"14,268,000",0.0%,"2,125",2,66,미국,미국,㈜케이디미디어
335,"여름, 속삭임",2008.10.16,"14,241,500",0.0%,"2,092",8,222,한국,한국,씨제이엔터테인먼트
336,Memories of Sponge 2008_외국영화,2008.12.18,"12,416,000",0.0%,"1,994",2,109,기타,기타,
337,타인의 삶,2007.3.22,"10,093,500",0.0%,"1,988",3,60,독일,독일,"(주)유레카픽쳐스 ,(주)에스와이코마드,(주)에스에이치필름"
338,무용,2008.5.22,"13,663,500",0.0%,"1,984",3,215,중국,중국,위드시네마
339,커튼 레이저,2008.3.13,"10,762,500",0.0%,"1,861",4,209,프랑스,프랑스,(주)스폰지이엔티
340,부에나 비스타 소셜 클럽,2001.3.1,"12,435,000",0.0%,"1,841",2,52,독일,독일,오드
341,파라노이드 파크,2007.11.22,"12,427,000",0.0%,"1,804",2,100,프랑스,"프랑스,미국",스폰지
342,전투의 매너,2008.4.17,"9,777,000",0.0%,"1,788",17,339,한국,한국,
343,화양연화,2000.10.20,"11,805,000",0.0%,"1,754",1,121,홍콩,"홍콩,프랑스",
344,기담,2007.8.1,"8,345,000",0.0%,"1,719",10,118,한국,한국,㈜스튜디오이쩜영
345,아름답다,2008.2.14,"10,846,500",0.0%,"1,700",5,242,한국,한국,"(주)스폰지이엔티,스폰지"
346,스페인 영화제: 카를로스 사우라 특별전,2008.12.16,"9,219,000",0.0%,"1,679",1,38,스페인,스페인,
347,그때 거기 있었습니까?,2008.1.3,"11,277,000",0.0%,"1,673",2,277,루마니아,루마니아,(주)이모션픽처스
348,크리스마스 별장,2008.12.24,"10,437,500",0.0%,"1,671",9,115,미국,미국,(주)성원아이컴
349,메리 크리스마스,2007.12.20,"11,337,500",0.0%,"1,657",1,68,프랑스,"프랑스,독일,영국,벨기에,루마니아,노르웨이",위드시네마
350,라 비앙 로즈,2007.11.21,"9,037,500",0.0%,"1,611",5,149,프랑스,"프랑스,영국,체코",(주)프라임엔터테인먼트
350,소년감독,2008.10.30,"9,060,000",0.0%,"1,611",9,259,한국,한국,"(주)영화사구안,롯데쇼핑㈜롯데시네마"
352,길,2008.11.6,"11,201,600",0.0%,"1,595",9,137,한국,한국,(주)싸이더스
352,은하해방전선,2007.11.29,"10,003,500",0.0%,"1,595",3,82,한국,한국,㈜인디스토리
354,마녀배달부 키키,2007.11.22,"8,426,500",0.0%,"1,585",2,118,일본,일본,대원미디어(주)
354,시간을 달리는 소녀,2007.6.14,"8,316,000",0.0%,"1,585",3,66,일본,일본,"THE 픽쳐스,씨제이엔터테인먼트"
356,당신은 나의 베스트셀러,2008.3.13,"10,793,000",0.0%,"1,575",2,140,프랑스,프랑스,㈜세종커뮤니케이션스
357,원스 어폰 어 타임 인 아메리카,1984.12.10,"8,928,000",0.0%,"1,561",1,19,미국,"미국,이탈리아",(주)프레인글로벌
358,미이라3+눈에는 눈 이에는 이+좋은 놈 나쁜놈 이상한 놈,2008.7.30,"16,290,000",0.0%,"1,484",2,16,기타,기타,
359,미안하다 독도야,2008.12.31,"9,832,000",0.0%,"1,471",44,130,한국,한국,메가픽쳐스제이씨(주)
360,트랜스포머,2007.6.28,"10,336,000",0.0%,"1,451",2,31,미국,미국,씨제이엔터테인먼트
361,불여우 열전,,"8,927,000",0.0%,"1,399",2,93,,,
362,터질거야,2008.2.28,"8,650,000",0.0%,"1,393",5,218,덴마크,덴마크,(주)영화사 진진
363,브로크백 마운틴,2006.3.1,"9,434,000",0.0%,"1,378",2,44,미국,미국,씨제이엔터테인먼트
364,요절복통 프레드의 사랑찾기,2008.7.10,"9,507,500",0.0%,"1,375",2,91,독일,독일,㈜세종커뮤니케이션스
365,작별,2008.3.27,"8,864,500",0.0%,"1,344",4,111,한국,한국,(주)영화사 진진
366,로맨스,,"8,987,500",0.0%,"1,339",1,91,스페인,"스페인,이탈리아,프랑스",
367,왕후 심청,2005.8.11,"6,455,000",0.0%,"1,333",2,75,한국,한국,(주)영화사한결
368,그래도 내가 하지 않았어,2008.12.11,"8,785,000",0.0%,"1,332",4,102,일본,일본,서울엠피필름(주)
369,공룡 티렉스,2006.4.13,"5,706,000",0.0%,"1,321",1,90,캐나다,캐나다,씨제이 씨지브이(CJ CGV)(주)
370,두 개의 눈을 가진 아일랜드,2008.9.18,"8,432,500",0.0%,"1,286",4,140,한국,한국,(주)영화사구안
371,카모메 식당,2007.8.2,"8,188,500",0.0%,"1,283",1,52,일본,일본,"(주)엔케이컨텐츠,스폰지"
372,마음의 속삭임,2008.11.27,"9,361,000",0.0%,"1,277",1,42,프랑스,"프랑스,이탈리아,서독",㈜영화사 백두대간
372,크레이지,2008.2.5,"8,495,000",0.0%,"1,277",3,146,캐나다,캐나다,위드시네마
374,학교 가는 길,2008.6.19,"8,391,000",0.0%,"1,261",1,75,이란,이란,(주)에스와이코마드
375,해피 투게더,1998.8.22,"8,645,000",0.0%,"1,241",3,14,홍콩,홍콩,
376,천상의 길 차마고도 극장판,,"7,707,500",0.0%,"1,238",10,56,한국,한국,
377,붕대클럽,2008.1.10,"7,838,000",0.0%,"1,207",3,169,일본,일본,프리비젼엔터테인먼트
378,2008 광주국제영화제,2008.12.4,"5,724,000",0.0%,"1,193",3,43,기타,기타,
379,다크 나이트+월-E(자막)+미이라3,2008.8.6,"12,908,000",0.0%,"1,191",3,11,미국,미국,
380,식객,2007.11.1,"7,172,000",0.0%,"1,178",2,161,한국,한국,씨제이엔터테인먼트
381,호기심이 고양이를 죽인다,2008.1.24,"7,585,000",0.0%,"1,141",5,257,중국,중국,프리비젼엔터테인먼트
382,모터사이클 다이어리,2004.11.12,"8,302,000",0.0%,"1,140",2,23,영국,영국,UIP코리아
382,싸움,2007.12.12,"7,318,000",0.0%,"1,140",4,165,한국,한국,(주)시네마서비스
384,러블리 로즈,2008.11.6,"7,344,000",0.0%,"1,123",5,96,베트남,베트남,프리비젼엔터테인먼트
385,빈센트 미넬리 회고전,2008.2.9,"5,751,000",0.0%,"1,105",1,27,기타,기타,
386,굿 럭 척,2008.1.17,"8,028,000",0.0%,"1,102",1,45,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
387,중경,2008.11.6,"6,702,000",0.0%,"1,017",3,145,한국,"한국,중국",(주)스폰지이엔티
388,석양의 무법자,2008.7.15,"5,502,000",0.0%,972,1,16,스페인,"스페인,이탈리아",
389,옛날 옛적 서부에서,2008.7.11,"5,456,000",0.0%,966,1,17,미국,"미국,이탈리아",
390,메종 드 히미코,2006.1.26,"5,111,500",0.0%,962,4,40,일본,일본,스폰지
391,벼랑 위의 포뇨(자막)+과속스캔들+예스맨,2008.12.23,"10,610,000",0.0%,961,2,11,기타,기타,
392,헬보이,2004.8.20,"6,563,500",0.0%,960,3,65,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
393,카핑 베토벤,2007.10.3,"4,434,000",0.0%,957,7,107,독일,독일,㈜미로비젼
394,달려라! 타마코,2008.3.20,"6,298,000",0.0%,950,2,151,일본,일본,(주)영화사 진진
395,산타와 스노우맨: 세기의 대결,,"4,343,000",0.0%,945,1,43,미국,미국,
396,연인들,2008.12.4,"6,248,000",0.0%,922,2,108,한국,한국,㈜인디스토리
397,2008 음악 영화제,2008.12.18,"5,549,000",0.0%,917,1,52,기타,기타,
398,헤드윅,2002.8.9,"5,767,500",0.0%,907,2,32,미국,미국,㈜씨네월드
399,제5회 롯데시네마 삼색영화제,2008.11.17,"4,768,000",0.0%,903,5,131,기타,기타,
400,"천일의 스캔들+어메이징 그레이스+10,000BC",2008.3.20,"6,118,500",0.0%,874,4,119,기타,기타,
401,하울의 움직이는 성,2004.12.23,"5,447,500",0.0%,872,2,16,일본,일본,"(주)이수C&E,(주)시네마서비스"
402,카페 뤼미에르,2005.10.20,"4,554,000",0.0%,862,1,24,일본,일본,(주)동숭아트센터
403,로보트 태권V(76년 디지털 복원판),,"3,819,000",0.0%,852,4,75,한국,한국,
404,다크나이트+다찌마와 리+엑스파일,2008.8.13,"9,174,000",0.0%,845,1,8,기타,기타,
405,벤허,1972.9.7,"4,486,000",0.0%,816,1,76,미국,미국,(주)팝엔터테인먼트
406,"용서, 그 먼 길 끝에 당신이 있습니까",2008.11.6,"4,634,500",0.0%,795,2,34,한국,한국,주식회사 루믹스미디어
407,파워레인저매직포스&트레저포스,2007.7.17,"3,614,000",0.0%,782,2,27,일본,일본,대원미디어(주)
408,사랑 후에 남겨진 것들,2009.2.19,"4,564,000",0.0%,776,1,5,독일,독일,(주)영화사 진진
409,지구가 멈추는 날+예스맨+잃어버린 세계를 찾아서,2008.12.23,"8,560,000",0.0%,769,2,10,미국,미국,
410,적벽대전+좋은놈 나쁜놈 이상한놈+핸콕,2008.7.17,"8,398,000",0.0%,767,2,8,기타,기타,
411,더 버터플라이,2007.11.8,"4,822,500",0.0%,763,1,70,영국,영국,롯데쇼핑㈜롯데엔터테인먼트
412,"유, 더 리빙",,"4,999,000",0.0%,745,1,66,스웨덴,스웨덴,
413,자유로운 세계,2008.9.25,"5,058,000",0.0%,742,2,122,영국,영국,(주)영화사 진진
414,요시토모 나라와의 여행,2008.12.24,"5,254,500",0.0%,739,1,43,일본,일본,(주)스폰지이엔티
415,포 미니츠,2007.10.25,"4,016,500",0.0%,738,2,48,독일,독일,㈜세종커뮤니케이션스
416,"키리쿠, 키리쿠",2006.5.4,"3,113,000",0.0%,736,2,26,프랑스,프랑스,(주)동숭아트센터
417,천국의 가장자리,,"4,892,500",0.0%,732,1,71,독일,"독일,터키",
418,동백아가씨,2008.11.20,"3,917,000",0.0%,728,3,118,한국,한국,시네마달
419,디파이언스,2009.1.8,"3,584,000",0.0%,692,2,3,미국,미국,(주)엠플러스픽쳐스
420,인크레더블 헐크+쿵푸 팬더+강철중:공공의 적1-1,2008.6.19,"7,308,000",0.0%,671,3,10,기타,기타,
421,시네프랑스,,"3,824,000",0.0%,656,1,15,기타,기타,
422,멋진하루+모던보이+고고70,,"6,986,000",0.0%,650,1,7,한국,한국,
422,롤러볼,2002.3.15,"3,877,500",0.0%,650,1,11,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
424,마츠가네 난사사건,2008.3.13,"4,381,000",0.0%,642,3,130,일본,일본,시네마밸리
425,석양의 갱들,,"3,295,000",0.0%,621,1,20,이탈리아,이탈리아,
426,님은 먼곳에+좋은 놈 나쁜놈 이상한 놈+적벽대전,2008.7.23,"6,656,000",0.0%,609,2,9,기타,기타,
427,청년필름 10주년 영화제,2008.12.5,"3,464,000",0.0%,604,1,23,,,
428,우리 학교,2007.3.29,"3,757,000",0.0%,603,2,28,한국,한국,"(주)영화사 진진,아트플러스시네마네트워크"
429,비포 나잇 폴스,2002.6.21,"4,385,000",0.0%,595,1,11,미국,미국,필름뱅크(주)
430,황색 눈물,2007.6.14,"3,230,000",0.0%,594,3,28,일본,일본,스폰지
431,나다의 마지막 프로포즈_외국영화,2008.12.24,"3,375,000",0.0%,591,1,26,기타,기타,
432,쇼킹패밀리,2008.5.8,"3,634,500",0.0%,587,2,105,한국,한국,㈜인디스토리
433,미이라3+월-E+다크나이트,2008.8.13,"6,408,000",0.0%,585,1,8,미국,미국,
434,비정성시,1990.1.26,"3,330,000",0.0%,579,1,4,대만,대만,
435,맘마미아+신기전+울학교 이티,2008.9.10,"6,256,000",0.0%,578,1,8,기타,기타,
436,고교얄개,1977.1.29,"2,998,000",0.0%,577,1,127,한국,한국,
437,8월의 크리스마스,1998.1.24,"3,743,000",0.0%,575,1,9,한국,한국,"한국영상투자개발(주),(주)싸이더스"
437,쿵푸팬더+라스베가스에서만생길수있는일+인디아나 존스4,2008.6.5,"6,260,000",0.0%,575,1,14,미국,미국,
439,황야의 무법자,1977.7.30,"3,135,000",0.0%,570,1,7,스페인,"스페인,이탈리아",
440,저스트 어바웃 러브,,"3,581,000",0.0%,569,1,85,프랑스,프랑스,
441,트와일라잇+오스트레일리아+과속스캔들,2008.12.10,"6,188,000",0.0%,566,1,7,기타,기타,
442,좋은놈 나쁜놈 이상한놈+님스 아일랜드+적벽대전,2008.7.17,"6,072,000",0.0%,557,1,6,기타,기타,
443,마법에 걸린 사랑 + 우리 생애 최고의 순간 + 무방비도시,2008.1.10,"5,870,000",0.0%,542,2,8,기타,기타,
444,요코하마 메리,2008.2.7,"3,524,000",0.0%,537,2,126,일본,일본,(주)이모션픽처스
445,핸콕+노크:낯선자들의 방문+강철중,2008.7.2,"5,836,000",0.0%,536,1,8,기타,기타,
