,movieCd,movieNm,showTm,watchGradeNm,actor_1,actor_2,actor_3,companyNm
713,20090018,체인질링,141,청소년관람불가,안젤리나 졸리,존 말코비치,제프리 도노반,이메이진엔터테인먼트
714,20090862,여배우들,104,12세이상관람가,고현정,김민희,이미숙,주식회사 뭉클픽쳐스
715,20135941,아메리카파이: 19금 여배우들,99,청소년관람불가,마틴 허버티,,,(주)소나무픽쳐스
716,20090210,13구역: 얼티메이텀,100,15세이상관람가,시릴 라파엘리,데이빗 벨,,유로파 Corp.
717,20090455,오펀: 천사의 비밀,122,청소년관람불가,베라 파미가,이사벨 퍼만,,워너 브러더스 픽쳐스
718,20112049,퍼블릭 에너미 넘버원,113,청소년관람불가,세실 드 프랑스,제라르 드빠르디유,뱅상 카셀,예지림엔터테인먼트
719,19960286,퍼블릭 에너미 NO 1,90,연소자관람불가,알리사 밀라노,에릭 로버츠,테레사 러셀,유영필림(주)
720,20090426,퍼블릭 에너미,140,15세이상관람가,조니 뎁,크리스찬 베일,,유니버셜 픽쳐스
721,20090065,더 리더: 책 읽어주는 남자,123,청소년관람불가,랄프 파인즈,케이트 윈슬렛,데이빗 크로스,미라지 엔터프라이즈
722,20119971,끝과 시작,88,청소년관람불가,엄정화,황정민,김효진,(주)수필름
723,20090319,오감도,128,청소년관람불가,김강우,황정민,김민선,데이지엔터테인먼트
724,20120798,순간을 믿어요,,청소년관람불가,송중기,신세경,이시영,데이지엔터테인먼트
725,20120797,"나, 여기있어요",,청소년관람불가,김강우,차수연,,데이지엔터테인먼트
726,20090044,작은 영웅 데스페로,93,전체관람가,매튜 브로데릭,더스틴 호프만,엠마 왓슨,유니버설픽쳐스인터내셔널 코리아(유)
727,20090389,10억,114,15세이상관람가,박해일,신민아,박희순,(주)이든픽쳐스 
728,20090082,드래곤볼 에볼루션,85,전체관람가,저스틴 채트윈,주윤발,에미 로섬,이십세기폭스필름코퍼레이션
729,20090089,파르나서스 박사의 상상극장,122,12세이상관람가,조니 뎁,히스 레저,콜린 파렐,데이비스 필름
730,19900142,집행자,88,고등학생이상관람가,윙스 하우저,아놀드 보슬루,,동보흥행(주)
731,19790084,더티 해리3-집행자,115,국민학생관람불가,클린트 이스트우드,존 밋첨,,더 말파소 컴퍼니
732,20090025,문프린세스 : 문에이커의 비밀,103,전체관람가,다코타 블루 리차드,이안 그루퍼드,나타샤 맥켈혼,(주)성원아이컴
733,19930262,머팻 크리스마스 캐롤,86,연소자관람가,,,,월트디즈니
734,20090681,크리스마스 캐롤,96,전체관람가,짐 캐리,게리 올드만,콜린 퍼스,월트 디즈니 픽쳐스
735,20090287,펠햄 123,105,15세이상관람가,존 트라볼타,덴젤 워싱턴,,한국소니픽쳐스릴리징브에나비스타영화㈜
736,20090578,바스터즈: 거친 녀석들,152,청소년관람불가,브래드 피트,크리스토프 왈츠,다이앤 크루거,더 웨인스테인 컴퍼니
737,20090517,처음 본 그녀에게 프로포즈하기,91,15세이상관람가,제이슨 빅스,아일라 피셔,,롯데쇼핑㈜롯데엔터테인먼트
738,19930016,백한번째 프로포즈,112,고등학생이상관람가,김희애,문성근,양택조,(주)신씨네
739,20100128,프로포즈 데이,100,12세이상관람가,에이미 아담스,매튜 굿,,유니버셜 픽쳐스
740,20090449,프로포즈,107,15세이상관람가,산드라 블록,라이언 레놀즈,,터치스톤 픽쳐스
741,20090092,라스트프로포즈,96,12세이상관람가,유덕화,서기,,롯데쇼핑㈜롯데엔터테인먼트
742,20090513,어글리 트루스,95,청소년관람불가,캐서린 헤이글,제라드 버틀러,,레이크쇼어 엔터테인먼트
743,20090459,퍼펙트 겟어웨이,96,15세이상관람가,밀라 요보비치,티모시 올리펀트,키엘 산체스,데이비스 엔터테인먼트 필름웍스
744,20090090,쇼퍼홀릭,105,12세이상관람가,아일라 피셔,휴 댄시,조앤 쿠삭,터치스톤 픽쳐스
745,20090555,게이머,94,청소년관람불가,제라드 버틀러,앰버 발레타,,라이온스 게이트 필름즈
746,20090345,주온-원혼의 부활,112,15세이상관람가,카고 아이,미나미 아키나,세토 코지,토에이 비디오 컴퍼니
747,20090557,호우시절,100,15세이상관람가,정우성,고원원,이봉화,판씨네마(주)
748,20090572,파이널 데스티네이션 4,82,청소년관람불가,바비 캠포,닉 자노,헤일리 웹,워너브러더스 코리아(주)
749,20090288,드래그 미 투 헬,99,15세이상관람가,저스틴 롱,알리슨 로먼,,㈜케이디미디어
750,20090304,요가학원,97,15세이상관람가,유진,박한별,차수연,오퍼스픽쳐스
751,20090434,불신지옥,112,15세이상관람가,남상미,류승룡,김보연,(주)영화사아침
752,20090087,뉴욕은 언제나 사랑 중,90,15세이상관람가,우마 서먼,콜린 퍼스,제프리 딘 모건,(주)싸이더스
753,20090063,인터내셔널,117,청소년관람불가,클라이브 오웬,나오미 왓츠,,콜럼비아 픽쳐스 코포레이션
754,20090026,세븐 파운즈,123,15세이상관람가,윌 스미스,우디 해럴슨,로자리오 도슨,콜럼비아 픽쳐스 코포레이션
755,20081790,디파이언스,136,15세이상관람가,다니엘 크레이그,제이미 벨,리브 슈라이버,(주)엠플러스픽쳐스
756,20090403,극장판 도라에몽: 진구의 공룡대탐험,107,전체관람가,미즈타 와사비,,,TV 아사히
757,20090284,코렐라인: 비밀의 문,100,전체관람가,테리 해처,다코타 패닝,,유니버설픽쳐스인터내셔널 코리아(유)
758,20090193,우리 집에 왜 왔니,107,15세이상관람가,강혜정,박희순,문재원,㈜어거스트 
759,20090083,언데드,87,15세이상관람가,오데뜨 유스트만,게리 올드만,메간 굿,유니버설픽쳐스인터내셔널 코리아(유)
760,20090226,케로로 더 무비: 드래곤 워리어,77,전체관람가,코자쿠라 에츠코,나카타 조지,,에이원엔터테인먼트
761,20090580,나는 비와 함께 간다,111,청소년관람불가,조쉬 하트넷,이병헌,기무라 타쿠야,씨제이엔터테인먼트
762,20090027,말리와 나,115,12세이상관람가,오웬 윌슨,제니퍼 애니스턴,,폭스2000픽처스
763,20040600,프레디 대 제이슨-13일의 금요일11,96,18세관람가,켈리 로랜드,모니카 키나,,뉴라인 시네마
764,20090091,13일의 금요일,97,청소년관람불가,다니엘 파나베이커,아만다 라이거티,,씨제이엔터테인먼트
765,20090462,코코 샤넬,110,15세이상관람가,오드리 토투,브누와 뽀엘부르드,,에스케이텔레콤(주)
766,20111926,샤넬과 스트라빈스키,119,청소년관람불가,안나 무글라리스,매즈 미켈슨,,(주)씨타마운틴픽쳐스
767,20090017,베드타임 스토리,99,전체관람가,아담 샌들러,케리 러셀,,한국소니픽쳐스릴리징브에나비스타영화㈜
768,20090174,카오스,105,15세이상관람가,제이슨 스타뎀,라이언 필립,웨슬리 스나입스,(주)싸이더스
769,20000093,카오스팩터,94,12세관람가,프레드 워드,안토니오 사바토 주니어,,(주)베어엔터테인먼트
770,20090860,포켓 몬스터 DP: 아르세우스 초극의 시공으로,95,전체관람가,오오타니 이쿠에,,,실버스푼
771,20090613,팬도럼,108,청소년관람불가,데니스 퀘이드,벤 포스터,노먼 리더스,콘스탄틴 필름 프로덕션
772,20156564,부산행,118,15세이상관람가,공유,정유미,마동석,(주)영화사레드피터
773,20141224,경성학교: 사라진 소녀들,99,15세이상관람가,박보영,엄지원,박소담,청년필름(주)
774,20155388,초인,101,12세이상관람가,김고운,김정현,서영화,퍼레이드 픽쳐스
775,20162581,"연애의 발동 : 상해 여자, 부산 남자",108,12세이상관람가,지진희,진의함,,(주)케이알씨지
776,20155390,양치기들,79,청소년관람불가,박종환,차래형,송하준,한국영화아카데미
777,20155485,소녀와 여자,95,15세이상관람가,,,,(주)꿈꾸는 오아시스
778,20090214,스테이트 오브 플레이,127,12세이상관람가,러셀 크로우,벤 애플렉,레이첼 맥아담스,유니버설픽쳐스인터내셔널 코리아(유)
779,20090570,짱구는 못말려 극장판:태풍을 부르는 노래하는 엉덩이 폭탄,102,전체관람가,나라하시 미키,후지와라 케이지,야지마 아키코,씨제이 씨지브이(CJ CGV)(주)
780,20155224,더 기프트,108,15세이상관람가,조엘 에저튼,제이슨 베이트먼,레베카 홀,메가박스(주)플러스엠
781,20090167,기프트,105,15세이상관람가,쉐인 웨스트,에드워드 번즈,빙 라메스,(주)성원아이컴
782,20111927,선물 가게를 지나야 출구,87,12세이상관람가,뱅크시,,,(주)영화사 조제
783,20090146,펜트하우스 코끼리,145,청소년관람불가,장혁,이상우,이민정,엘레비젼
784,20090022,키친,102,15세이상관람가,김태우,신민아,주지훈,(주)수필름
785,20119599,소울 키친,99,청소년관람불가,아담 보스도코스,모리츠 블라이브트로이,비롤 위넬,(주)영화사 조제
786,20090064,그랜 토리노,116,12세이상관람가,클린트 이스트우드,크리스토퍼 칼리,비 방,워너브러더스 코리아(주)
787,20090445,썸머 워즈,113,전체관람가,사쿠라바 나나미,카미키 류노스케,,씨제이엔터테인먼트
788,20090343,링스 어드벤처,87,전체관람가,베아트리즈 베르시아노,은지원,왕석현,(주)성원아이컴
789,20090667,파주,111,청소년관람불가,이선균,송요셉,서우,(주)티피에스컴퍼니
790,20090061,블러디 발렌타인,101,청소년관람불가,젠슨 애클스,제이미 킹,,라이온스 게이트 필름즈
791,20090604,마이클 잭슨의 디스 이즈 잇,111,전체관람가,마이클 잭슨,,,한국소니픽쳐스릴리징브에나비스타영화㈜
792,20071015,아더와 미니모이-제1탄비밀원정대의출정,102,전체관람가,프레디 하이모어,미아 패로우,,유로파 Corp.
793,20090035,똥파리,130,청소년관람불가,양익준,김꽃비,이환,몰필름
794,20090682,솔로이스트,116,12세이상관람가,로버트 다우니 주니어,제이미 폭스,,드림웍스 SKG
795,20090227,리틀 비버,72,전체관람가,브누아 브리에르,유재석,김동현,(주)쇼박스
796,20090454,소피의 연애 매뉴얼,107,12세이상관람가,장쯔이,소지섭,판빙빙,씨제이엔터테인먼트
797,20090469,마이 시스터즈 키퍼,109,12세이상관람가,아비게일 브레스린,카메론 디아즈,소피아 바실리에바,워너브러더스 코리아(주)
798,20090556,나는 갈매기,85,전체관람가,손경구,조규철,조성우,㈜드림빌엔터테인먼트
799,20090078,구세주 2,100,15세이상관람가,최성국,이영은,송창용,(주)씨와이필름
800,20090511,하이 레인,85,청소년관람불가,파니 발렛,니콜라스 지로드,,씨제이엔터테인먼트
801,20161781,엽문3: 최후의 대결,105,12세이상관람가,견자단,마이크 타이슨,슝다이린,씨네그루(주)키다리이엔티
802,20139863,엽문4: 종극일전,100,15세이상관람가,황추생,증지위,,(주)소나무픽쳐스
803,20110253,엽문 3,100,15세이상관람가,두우항,홍금보,원표,(주)소나무픽쳐스
804,20100311,엽문2,108,15세이상관람가,견자단,황효명,홍금보,만다린 필름즈 디스트리뷰션
805,20090207,엽문,106,12세이상관람가,견자단,임달화,슝다이린,만다린 필름즈 디스트리뷰션
806,20090088,신부들의 전쟁,88,12세이상관람가,앤 해서웨이,케이트 허드슨,,이십세기폭스코리아(주)
807,20140723,달에 부는 바람,101,전체관람가,김예지,김미영,김자엽,민치앤필름
808,20030108,바람난 가족,104,18세관람가,문소리,황정민,윤여정,(주)명필름
809,20162874,맞바람 부부의 고백,73,청소년관람불가,오토네 나나,,,(주)캔들미디어
810,19930040,바람부는 날이면 압구정동에 가야 한다,110,고등학생이상관람가,엄정화,홍학표,최민수,합동영화(주)
811,20090875,걸프렌즈,114,15세이상관람가,강혜정,한채영,허이재,영화사아람(주)
812,20163224,월드워2: 나치의 침공,79,청소년관람불가,나타샤 맬스,클린트 하워드,브렌단 플레처,(주)소나무픽쳐스
813,19880101,핫 블라드,98,고등학생이상관람가,,,,(주)우진필림
814,20090029,알파독,113,청소년관람불가,벤 포스터,저스틴 팀버레이크,에밀 허쉬,(주)싸이더스
815,20090062,가필드-마법의 샘물,80,전체관람가,그렉 버거,프랭크 웰커,그렉 이글스,㈜케이디미디어
816,20090501,9:나인,79,12세이상관람가,일라이저 우드,존 C. 라일리,제니퍼 코넬리,포커스피쳐스
817,20090188,소명,72,전체관람가,강명관,심순주,,신현원프로덕션
818,20136742,소명 하늘의 별,75,12세이상관람가,송채환,조태환,오순옥,신현원프로덕션
819,20100158,소명 2-모겐족의 월드컵,92,전체관람가,김성주,강성민,장미연,신현원프로덕션
820,20119990,소명 3 : 히말라야의 슈바이처,82,전체관람가,신애라,최화순,강원희,신현원프로덕션
821,20090801,천국의 우편배달부,105,전체관람가,한효주,김재중,조선욱,(주)삼화네트웍스
822,20090529,S러버,97,청소년관람불가,애쉬튼 커처,앤 헤이시,마가리타 레비에바,(주)싸이더스
823,20121864,나인뮤지스; 그녀들의 서바이벌,82,12세이상관람가,나인뮤지스,봉명필,오준성,민치앤필름
824,20020082,세션 나인,100,18세관람가,스티븐 게베던,데이빗 카루소,,필름뱅크(주)
825,20090192,용의자 X의 헌신,128,12세이상관람가,후쿠야마 마사하루,츠츠미 신이치,시바사키 코우,어뮤즈픽쳐스
826,20090485,왼편 마지막 집,109,청소년관람불가,토니 골드윈,모니카 포터,,로그 픽쳐스
827,20090599,뉴욕 아이 러브 유,103,15세이상관람가,나탈리 포트만,레이첼 빌슨,브래들리 쿠퍼,㈜케이디미디어
828,20090460,라르고 윈치,108,청소년관람불가,토머 시슬리,크리스틴 스콧 토마스,,(주)프라임엔터테인먼트
829,20090190,미쓰 루시힐,96,12세이상관람가,르네 젤위거,해리 코닉 주니어,,(주)쇼박스
