,movieCd,movieNm,director,prdtYear,openDt,typeNm,repNationNm,repGenreNm,companyNm
1659,20090296,세라핀,마르탱 프로보스트,2008,20090604,장편,프랑스,전쟁,이십세기폭스필름코퍼레이션
1660,20090148,하이 스쿨 뮤지컬: 졸업반,케니 오테가,2008,20090219,장편,미국,코미디,월트 디즈니 픽쳐스
1661,20090574,헬로우 마이 러브,김아론,2009,20091008,장편,한국,멜로/로맨스,에임하이픽처스
1662,20090582,북극의 눈물,허태정,2008,20091015,장편,한국,다큐멘터리,(주)MBC씨앤아이
1663,20100214,아저씨,이정범,2010,20100804,장편,한국,액션,오퍼스픽쳐스
1664,20149878,행복배달부 팻아저씨,마이크 디사,2014,20141009,장편,영국,애니메이션,오퍼스픽쳐스
1665,20100312,인셉션,크리스토퍼 놀란,2010,20100721,장편,미국,드라마,워너 브러더스 픽쳐스
1666,20090904,의형제,장훈,2009,20100204,장편,한국,드라마,(주)쇼박스
1667,19910243,암흑가의 형제들,래리 피어스,1989,19910706,장편,미국,액션,(주)쇼박스
1668,20100209,이끼,강우석,2010,20100714,장편,한국,드라마,(주)시네마서비스
1669,20100296,포화속으로,이재한,2010,20100616,장편,한국,드라마,(주)태원엔터테인먼트
1670,20147728,포화속의 우정,필립 카델바흐,2013,20140227,장편,독일,전쟁,(주)태원엔터테인먼트
1671,20090914,하모니,강대규,2009,20100128,장편,한국,드라마,(주)제이케이필름
1672,19940006,애수의 하모니카,김수희,1994,19950318,장편,한국,드라마,희필름
1673,20090927,방자전,김대우,2010,20100602,장편,한국,사극,(주)바른손이앤에이
1674,20152501,지구침략: 기계들의 반란,짐 위노스키,2006,20150727,장편,미국,액션,(주)바른손이앤에이
1675,20100370,솔트,필립 노이스,2010,20100729,장편,미국,스릴러,콜럼비아 픽쳐스 코포레이션
1676,20100213,부당거래,류승완,2010,20101028,장편,한국,범죄,필름트레인
1677,20100834,시라노; 연애조작단,김현석,2010,20100916,장편,한국,멜로/로맨스,(주)명필름
1678,20124717,타이탄의 분노,조나단 리브스만,2012,20120329,장편,미국,액션,(주)명필름
1679,20010169,리멤버 타이탄,보아즈 야킨,2000,20010414,장편,미국,드라마,월트 디즈니 픽쳐스
1680,20100018,타이탄,루이스 리테리어,2010,20100401,장편,미국,액션,워너 브러더스 픽쳐스
1681,20000207,타이탄 A.E,돈 블루스,2000,20000729,장편,미국,애니메이션,이십세기폭스필름코퍼레이션
1682,19830108,슈퍼 타이탄 15,박승철,1983,19830716,장편,한국,SF,이십세기폭스필름코퍼레이션
1683,20131248,드래곤 길들이기 2,딘 데블로이스,2014,20140723,장편,미국,애니메이션,이십세기폭스필름코퍼레이션
1684,20100190,드래곤 길들이기,딘 데블로이스,2010,20100520,장편,미국,애니메이션,드림웍스 애니메이션
1685,20101224,해리 포터와 죽음의 성물1,데이빗 예이츠,2010,20101215,장편,미국,미스터리,헤이데이필름
1686,20100188,하녀,임상수,2010,20100513,장편,한국,스릴러,(주)싸이더스
1687,20159209,하녀-기모노 섹스,하세가와 쿠니히로,2014,20151216,장편,일본,성인물(에로),(주)싸이더스
1688,20152264,어느 하녀의 일기,브누와 쟉꼬,2015,20150806,장편,프랑스,드라마,김기영프로덕션
1689,20149184,욕망의 하녀,토모마츠 나오유키,2013,20140522,장편,일본,드라마,김기영프로덕션
1690,20147579,메이드하녀-금단의봉사,토모마츠 나오유키,2006,20140306,장편,일본,성인물(에로),김기영프로덕션
1691,20100310,나잇&데이,제임스 맨골드,2010,20100624,장편,미국,액션,뉴리전시 픽쳐스
1692,20100333,슈렉 포에버,마이크 미첼,2010,20100701,장편,미국,애니메이션,드림웍스 애니메이션
1693,20090930,이상한 나라의 앨리스,팀 버튼 ,2010,20100304,장편,미국,판타지,월트 디즈니 픽쳐스
1694,20101010,초능력자,김민석,2010,20101110,장편,한국,SF,영화사 집
1695,20152746,커터,정희성,2016,20160330,장편,한국,범죄,(주)엘픽쳐스
1696,20138641,더 이클립스,코너 맥퍼슨,2009,20130605,장편,아일랜드,드라마,(주)엘픽쳐스
1697,19950346,토탈 이클립스 ,아그네츠카 홀란드,1995,19951202,장편,영국,드라마,피트프로덕션
1698,20101221,쩨쩨한 로맨스,김정훈,2010,20101201,장편,한국,코미디,(주)크리픽쳐스
1699,20100193,페르시아의 왕자: 시간의 모래,마이크 뉴웰,2010,20100527,장편,미국,액션,월트 디즈니 픽쳐스
1700,20090923,퍼시 잭슨과 번개 도둑,크리스 콜럼버스,2010,20100211,장편,미국,판타지,폭스2000픽처스
1701,20134381,해결사,니쉬칸트 카마트,2011,20130124,장편,인도,액션,폭스2000픽처스
1702,19920398,그 아버지에 그 아들,테드 코체프,1992,19921225,장편,미국,코미디,폭스2000픽처스
1703,19920198,엄마는 해결사,로저 스포티스우드,1991,19920530,장편,미국,액션,유니버셜 픽쳐스
1704,19910259,의적 로빈후드,케빈 레이놀즈,1991,19910720,장편,미국,액션,워너브러더스 코리아(주)
1705,20100833,무적자,송해성,2010,20100916,장편,한국,드라마,핑거프린트(주)
1706,20101222,황해,나홍진,2010,20101222,장편,한국,스릴러,㈜팝콘필름
1707,20100377,토이 스토리 3,리 운크리치,2010,20100805,장편,미국,가족,픽사 애니메이션 스튜디오
1708,20090931,구르믈 버서난 달처럼,이준익,2009,20100428,장편,한국,사극,(주)영화사아침
1709,20100767,라스트 에어벤더,M. 나이트 샤말란,2009,20100819,장편,미국,액션,파라마운트 픽쳐스
1710,20101223,헬로우 고스트,김영탁,2010,20101222,장편,한국,코미디,(주)워터앤트리
1711,20090939,육혈포 강도단,강효진,2010,20100318,장편,한국,코미디,(주)전망좋은 영화사
1712,20100302,심야의 F.M.,김상만,2010,20101014,장편,한국,스릴러,(주)주말의 명화
1713,20100811,레지던트 이블 4: 끝나지 않은 전쟁 3D,폴 W.S. 앤더슨,2010,20100916,장편,독일,공포(호러),콘스탄틴 필름 프로덕션
1714,20101213,나니아 연대기: 새벽 출정호의 항해,마이클 앱티드,2010,20101208,장편,미국,판타지,이십세기폭스필름코퍼레이션
1715,20090888,용서는 없다,김형준,2009,20100107,장편,한국,범죄,㈜더드림앤드픽쳐스
1716,20100131,베스트셀러,이정호,2010,20100415,장편,한국,미스터리,(주)에코필름
1717,20070217,당신은 나의 베스트셀러,까뜨린느 꼬르시니,2006,20080313,장편,프랑스,코미디,(주)에코필름
1718,20101200,김종욱 찾기,장유정,2010,20101208,장편,한국,멜로/로맨스,(주)수필름
1719,20100810,마루 밑 아리에티,요네바야시 히로마사,2010,20100909,장편,일본,애니메이션,스튜디오 지브리
1720,20122089,슈퍼배드 2,크리스 리노드,2013,20130912,장편,미국,애니메이션,스튜디오 지브리
1721,20100814,슈퍼  배드,피에르 꼬팽,2010,20100916,장편,미국,애니메이션,일루미네이션 엔터테인먼트
1722,20100353,파괴된 사나이,우민호,2010,20100701,장편,한국,드라마,아이러브시네마
1723,20100835,방가? 방가!,육상효,2010,20100930,장편,한국,코미디,(주)상상역엔터테인먼트
1724,20090160,평행이론,권호영,2009,20100218,장편,한국,스릴러,(주)다세포클럽
1725,20101212,투어리스트,플로리안 헨켈 폰 도너스마르크 ,2010,20101209,장편,미국,드라마,지케이필름
1726,20143601,에이리언 스카이라인,닐 존슨,2012,20141113,장편,미국,액션,지케이필름
1727,20101133,스카이 라인,콜린 스트로즈,2010,20101124,장편,미국,액션,블랙먼데이필름서비스
1728,20100326,고死 두 번째 이야기: 교생실습,유선동,2010,20100728,장편,한국,공포(호러),(주)코어콘텐츠미디어
1729,20100295,A-특공대,조 카나한,2010,20100610,장편,미국,액션,듄 엔터테인먼트
1730,20090895,주유소 습격사건 2,김상진,2009,20100121,장편,한국,액션,㈜감독의집
1731,20100380,마음이2,이정철,2010,20100721,장편,한국,드라마,북경금전영업유한공사
1732,20133701,하늘에서 음식이 내린다면 2,코디 카메론,2013,20131121,장편,미국,애니메이션,오프스프링
1733,20090718,하늘에서 음식이 내린다면,필 로드,2009,20100211,장편,미국,애니메이션,소니 픽쳐스 애니메이션
1734,20126406,새미의 어드벤쳐 2,벤 스타센,2012,20120801,장편,벨기에,애니메이션,소니 픽쳐스 애니메이션
1735,20101348,새미의 어드벤쳐,벤 스타센,2010,20101215,장편,벨기에,애니메이션,엔웨이브필름
1736,20090953,오션스,자끄 페렝,2009,20100728,장편,프랑스,다큐멘터리,가라티필름
1737,20100378,명탐정 코난: 천공의 난파선,야마모토 야스이치로,2010,20100721,장편,일본,애니메이션,도쿄 무비 신사
1738,20101113,이층의 악당,손재곤,2010,20101124,장편,한국,코미디,(유)이층의 악당 문화산업전문회사
1739,20090948,그린 존,폴 그린그래스,2009,20100325,장편,미국,드라마,유니버셜 픽쳐스
1740,20100129,반가운 살인자,김동욱 ,2010,20100408,장편,한국,코미디,(주)영화사소풍
1741,20100975,레터스 투 줄리엣,게리 위닉,2010,20101006,장편,미국,멜로/로맨스,서미트 엔터티인먼트
1742,20100813,퀴즈왕,장진,2010,20100916,장편,한국,코미디,소란플레이먼트(주)
1743,20100381,마법사의 제자,존 터틀타웁,2010,20100721,장편,미국,드라마,소란플레이먼트(주)
1744,20101209,라스트 갓파더,심형래,2010,20101229,장편,한국,코미디,㈜영구아트
1745,20101013,소셜 네트워크,데이빗 핀처,2010,20101118,장편,미국,드라마,콜럼비아 픽쳐스 코포레이션
1746,20162202,피라냐콘다,짐 위노스키,2012,20160317,장편,미국,공포(호러),콜럼비아 픽쳐스 코포레이션
1747,20131201,피라냐 3DD 확장판,존 걸레거,2012,20130814,장편,미국,공포(호러),콜럼비아 픽쳐스 코포레이션
1748,20121616,메가 피라냐,에릭 포스버그,2010,20121108,장편,미국,SF,콜럼비아 픽쳐스 코포레이션
1749,20127407,피라냐 3DD,존 걸레거,2011,20120801,장편,미국,공포(호러),콜럼비아 픽쳐스 코포레이션
1750,20100816,피라냐,알렉산더 아야,2010,20100826,장편,미국,액션,아톰셰어 엔터테인먼트
1751,20100991,먹고 기도하고 사랑하라,라이언 머피,2010,20100930,장편,미국,드라마,콜럼비아 픽쳐스 코포레이션
1752,20101009,불량남녀,신근호,2010,20101104,장편,한국,코미디,㈜트라이앵글픽쳐스
1753,20164302,레드: 위험한 유혹,장정관,2016,20160602,장편,한국,드라마,주식회사 이엔터
1754,20156907,엘사 앤 프레드,마이클 래드포드,2014,20151206,장편,미국,멜로/로맨스,주식회사 이엔터
1755,20100168,친정엄마,유성엽,2010,20100422,장편,한국,드라마,(주)동아수출공사
1756,20100977,적인걸: 측천무후의 비밀,서극,2010,20101006,장편,중국,액션,후아위 브라더스 미디어
1757,20101070,언스토퍼블,토니 스콧,2010,20101110,장편,미국,액션,이십세기폭스필름코퍼레이션
1758,20100198,대한민국 1%,조명남,2010,20100505,장편,한국,드라마,㈜기억속의매미
1759,20162621,파라노말 액티비티: 더 고스트 디멘션,그레고리 플로킨,2015,20160421,장편,미국,미스터리,㈜기억속의매미
1760,20090857,파라노말 액티비티,오렌 펠리,2007,20100113,장편,미국,공포(호러),브름하우스 프로덕션
1761,20129079,파라노말 액티비티4,아리엘 슐만,2012,20121025,장편,미국,스릴러,파라마운트
1762,20113421,파라노말액티비티-도쿄나이트,나가에 도시가즈 ,2011,20111201,장편,일본,공포(호러),파라마운트
1763,20101015,파라노말 액티비티 2,토드 윌리엄스,2010,20101021,장편,미국,공포(호러),파라마운트 픽쳐스
1764,20112693,파라노말 액티비티 3,헨리 유스트,2011,20111020,장편,미국,공포(호러),파라마운트 픽쳐스
1765,20101014,워리어스 웨이,이승무,2010,20101201,장편,미국,액션,컬쳐 언플러그드 스튜디오
1766,20090821,아스트로 보이-아톰의 귀환,데이빗 보워스,2009,20100113,장편,미국,애니메이션,이미지애니메이션스튜디오
1767,20149818,익스펜더블 3,패트릭 휴즈,2014,20140820,장편,미국,액션,이미지애니메이션스튜디오
1768,20128143,익스펜더블 2,사이먼 웨스트,2012,20120906,장편,미국,액션,이미지애니메이션스튜디오
1769,20100768,익스펜더블,실베스터 스탤론,2010,20100819,장편,미국,스릴러,밀레니엄 필름즈
1770,20150261,공자 춘추전국시대 감독판,후메이,2010,20150611,장편,중국,액션,밀레니엄 필름즈
1771,20100017,공자 춘추전국시대,후메이,2009,20100211,장편,중국,드라마,베이징 다디 센츄리
1772,20100101,프롬 파리 위드 러브,피에르 모렐,2010,20100311,장편,프랑스,액션,유로파 Corp.
1773,20100165,블라인드 사이드,존 리 행콕,2010,20100415,장편,미국,드라마,워너 브러더스 픽쳐스
1774,20100210,맨발의 꿈,김태균,2010,20100624,장편,한국,드라마,(주)캠프비
1775,20145403,킬러스,키모 스탐보엘,2014,20150204,장편,인도네시아,액션,(주)캠프비
1776,20101006,가디언의 전설,잭 스나이더,2010,20101028,장편,미국,애니메이션,워너 브러더스 픽쳐스
1777,20100292,베스트 키드,해럴드 즈워트,2010,20100610,장편,미국,가족,콜럼비아 픽쳐스 필름 프로덕션
1778,19850084,베스트 키드 ,존 G. 어빌드센,1984,19850216,장편,미국,드라마,콜럼비아 픽쳐스 필름 프로덕션
1779,20100794,프레데터스,님로드 안탈,2010,20100826,장편,미국,액션,투엔티쓰 센츄리-폭스 필름 코퍼레이션
1780,20090929,울프맨,조 존스톤,2010,20100211,장편,미국,공포(호러),유니버셜 픽쳐스
1781,20100962,"울지마, 톤즈",구수환,2010,20100909,장편,한국,다큐멘터리,KBS
1782,20100379,극장판 도라에몽: 진구의 인어대해전,쿠스바 고조,2010,20100728,장편,일본,애니메이션,TV 아사히
1783,20090950,월 스트리트: 머니 네버 슬립스,올리버 스톤,2010,20101021,장편,미국,드라마,에드워드 알 프레스만 필름 코포레이션
1784,20101226,극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,유야마 쿠니히코,2010,20101223,장편,일본,애니메이션,이스트저팬마케팅앤커뮤니케이션
1785,20090894,사랑은 너무 복잡해,낸시 마이어스,2009,20100311,장편,미국,멜로/로맨스,유니버셜 픽쳐스
1786,20100769,폐가,이철하,2010,20100819,장편,한국,공포(호러),데이지엔터테인먼트
1787,20100077,포스 카인드,올라턴드 오선샌미,2009,20100225,장편,미국,SF,유니버셜 픽쳐스
1788,20100143,일라이,알렌 휴즈,2009,20100415,장편,미국,액션,알콘엔터테인먼트
1789,19900204,죽은 시인의 사회,피터 위어,1989,19900519,장편,미국,드라마,터치스톤 픽처스
1790,20166904,엑소시즘: 로스트테이프,폴 카타라노토,2015,20160719,장편,미국,공포(호러),골든타이드픽처스(주)
1791,20147612,쓰리데이즈 투 킬,맥지,2014,20140403,장편,미국,액션,(주)영화사거미
1792,20101378,쓰리 데이즈,폴 해기스,2010,20101222,장편,미국,범죄,라이온스 게이트 필름즈
1793,20090865,러블리 본즈,피터 잭슨,2009,20100225,장편,미국,범죄,윙누트 필름
1794,20090952,내니맥피 2: 유모와마법소동,수잔나 화이트,2010,20100811,장편,미국,가족,유니버셜 픽쳐스
1795,20147284,꼬마 니콜라의 여름방학,로랑 티라르,2014,20140821,장편,프랑스,코미디,움
1796,20090897,꼬마 니콜라,로랑 티라르,2009,20100128,장편,프랑스,가족,피델라이트프로덕션
1797,20100098,디어 존,라세 할스트롬,2010,20100304,장편,미국,드라마,릴레티비티 미디어
1798,20100278,유령작가,로만 폴란스키,2010,20100602,장편,프랑스,미스터리,프랑스2시네마
1799,20090890,아빠가 여자를 좋아해,이광재,2009,20100114,장편,한국,멜로/로맨스,(주)하리마오픽쳐스
1800,20100176,허트 로커,캐서린 비글로우,2008,20100422,장편,미국,드라마,볼테이지픽처스
1801,20147969,온 더 로드,월터 살레스,2012,20140327,장편,미국,어드벤처,볼테이지픽처스
1802,20050357,"온 더 로드, 투",김태용,2005,20060105,장편,한국,다큐멘터리,스폰지
1803,20090944,헤이트 발렌타인데이,니아 발다로스,2009,20100204,장편,미국,멜로/로맨스,블루스타 픽쳐스
1804,20100329,그랑프리,양윤호,2010,20100916,장편,한국,드라마,(주)네버엔딩스토리
1805,20100107,비밀애,류훈,2009,20100325,장편,한국,멜로/로맨스,(주)한컴
1806,20151801,미궁: 비밀애 무삭제 특별판,조조 히데오,2015,20150702,장편,한국,멜로/로맨스,(주)케이알씨지
1807,20158942,미궁: 비밀애,조조 히데오,2015,20150423,장편,한국,멜로/로맨스,(주)케이알씨지
1808,20156403,떡국열차의 비밀애,사카모토 후토시,2010,20150205,장편,일본,멜로/로맨스,(주)케이알씨지
1809,20140381,어린 소녀의 비밀애,카나자와 유우타,2011,20140813,장편,일본,멜로/로맨스,(주)케이알씨지
1810,20127567,여교사의 비밀애,코우야 타다시,2007,20120901,장편,일본,성인물(에로),(주)케이알씨지
1811,20090943,스플라이스,빈센조 나탈리,2009,20100701,장편,캐나다,SF,㈜미로비젼
1812,20100281,김복남 살인사건의 전말,장철수,2010,20100902,장편,한국,스릴러,(주)필마픽쳐스 
1813,20161591,럭키 루크: 전설의 무법자,제임스 허스,2009,20160505,장편,프랑스,어드벤처,(주)필마픽쳐스 
1814,20100075,무법자,김철한,2010,20100318,장편,한국,드라마,청강스토리㈜
1815,19770094,아우트 로,클린트 이스트우드,1976,19770529,장편,미국,서부극(웨스턴),더 말파소 컴퍼니
1816,20080972,석양의 무법자,세르지오 레오네,1966,20080715,장편,스페인,드라마,더 말파소 컴퍼니
1817,20100988,나를 닮은 얼굴,태미 추,2009,20100930,장편,한국,다큐멘터리,뿌리의집
1818,20100027,회복,김종철,2009,20100114,장편,한국,다큐멘터리,(주)더피셔엔터테인먼트
1819,20100169,킥 애스: 영웅의 탄생,매튜 본,2010,20100422,장편,영국,액션,마브 필름
1820,20125046,크레이지 호스,프레데릭 와이즈만,2011,20120419,장편,미국,다큐멘터리,마브 필름
1821,20100012,원피스 극장판: 스트롱 월드,사카이 무네히사,2009,20100211,장편,일본,애니메이션,도에이 애니메이션 컴퍼니
1822,20100068,눈물의 웨딩 드레스,이혁수 ,1990,19910301,장편,한국,드라마,(주)대종필름
1823,19730154,눈물의 웨딩드레스,변장호,1973,19730721,장편,한국,멜로/로맨스,연방영화(주) 
1824,20090892,웨딩드레스,권형진,2010,20100114,장편,한국,드라마,(주)로드픽쳐스
1825,19748171,속 눈물의 웨딩드레스,변장호,1974,19740831,장편,한국,멜로/로맨스,(주)삼영필림
1826,19810005,망령의 웨딩드레스,박윤교,1981,19810416,장편,한국,공포(호러),합동영화(주)
1827,20153181,가위 : 수면마비의 기억,로드니 에스쳐,2015,20150801,장편,미국,다큐멘터리,스네이크 프리뷰
1828,19900274,나이트메어 비치,움베르토 렌지,1988,19900818,장편,미국,공포(호러),스네이크 프리뷰
1829,19850085,나이트메어,웨스 크레이븐,1984,19850323,장편,미국,공포(호러),뉴라인 시네마
1830,19950180,뉴 나이트메어 ,웨스 크레이븐,1994,19950513,장편,미국,공포(호러),뉴라인 시네마
1831,19870132,나이트메어2 - 프레디의 복수,잭 숄더,1985,19871001,장편,미국,공포(호러),뉴라인 시네마
1832,20090932,데이브레이커스,마이클 스피어리그,2009,20100318,장편,미국,액션,라이온스 게이트 필름즈
1833,20101225,트론: 새로운 시작,조셉 코신스키,2010,20101229,장편,미국,SF,라이브플래닛
1834,20100300,죽이고 싶은,김상화,2009,20100826,장편,한국,스릴러,(주)펀치볼
1835,20100758,오션월드 3D,장-자크 망텔로,2009,20100811,장편,영국,다큐멘터리,(주)펀치볼
1836,19940059,두여자 이야기,이정국 ,1994,19940422,장편,한국,드라마,고려영화(주)
1837,20151681,두 여자의 남자,마누 페이옛,2014,20150709,장편,프랑스,멜로/로맨스,고려영화(주)
1838,20137788,정사 : 두 여자와의 로맨스,마크 만,2012,20130419,장편,미국,드라마,고려영화(주)
1839,20123365,전망좋은해변-두여자,이세일,2012,20121226,장편,한국,멜로/로맨스,(주)케이알씨지
1840,20101109,두 여자,정윤수,2010,20101118,장편,한국,멜로/로맨스,(주)케이앤엔터테인먼트
1841,20100980,22 블렛,리샤르 베리,2010,20101014,장편,프랑스,액션,유로파 Corp.
1842,20127211,스트리트 댄스 2: 라틴배틀,맥스 기와,2012,20120712,장편,영국,드라마,유로파 Corp.
1843,20100291,스트리트댄스,맥스 기와,2010,20100616,장편,영국,드라마,유로파 Corp.
1844,20100090,클로이,아톰 에고이안,2010,20100225,장편,프랑스,드라마,스튜디오 카날
1845,20100807,뮬란: 전사의 귀환,마초성,2009,20100902,장편,중국,액션,베이징
1846,20100116,솔로몬 케인,마이클 J.버세트,2009,20100325,장편,프랑스,액션,다비스 필름
1847,20100788,마법천자문: 대마왕의 부활을 막아라,윤영기,2010,20100819,장편,한국,애니메이션,(주)디엔에이프로덕션
1848,20100808,애프터 라이프,아그네츠카 보토위츠 보슬루 ,2009,20100902,장편,미국,드라마,레쥬
1849,20080243,존 휴스턴 회고전-비트 더 데블,아그네츠카 보토위츠 보슬루 ,1953,20080315,장편,미국,드라마,레쥬
1850,20150465,데블핸드,크리스티안 E.크리스티안센,2014,20151217,장편,미국,공포(호러),레쥬
1851,20157432,007 스펙터,샘 멘데스,2015,20151111,장편,영국,액션,레쥬
1852,19970106,데블스 오운,알란 J. 파큘라,1996,19970329,장편,미국,미스터리,콜럼비아 픽쳐스 코포레이션
1853,20010298,데블스 워닝,패트릭 루지어,2000,20010303,장편,미국,액션,투엔티쓰 센츄리-폭스 필름 코퍼레이션
1854,20100166,케로로 더 무비 5: 기적의 사차원섬,사토 준이치,2010,20100429,장편,일본,애니메이션,선라이즈 필름
1855,20090916,8인: 최후의 결사단,진덕삼,2009,20100121,장편,중국,액션,차이나필름그룹
1856,20090913,들어는 봤니? 모건 부부,마크 로렌스,2009,20100128,장편,미국,코미디,콜럼비아 픽쳐스 코포레이션
1857,20101206,더 콘서트,라두 미하일라누,2009,20101125,장편,프랑스,드라마,콜럼비아 픽쳐스 코포레이션
1858,20100812,캣츠 앤 독스 2,브레드 페이튼,2010,20100916,장편,미국,가족,시디2 필름
1859,20100105,우리가 꿈꾸는 기적: 인빅터스,클린트 이스트우드,2009,20100304,장편,미국,드라마,워너 브러더스 픽쳐스
1860,20100141,아마존의 눈물,김진만,2010,20100325,장편,한국,다큐멘터리,㈜MBC
1861,20090850,공주와 개구리,존 머스커,2009,20100121,장편,미국,애니메이션,월트디즈니 애니메이션 스튜디오
1862,20139222,라스트 엑소시즘: 잠들지 않는 영혼,에드 게스-도넬리,2013,20130627,장편,미국,공포(호러),월트디즈니 애니메이션 스튜디오
1863,20101140,라스트 엑소시즘,다니엘 스탬,2010,20101201,장편,미국,공포(호러),스트라이크엔터테인먼트
1864,20100206,꿈은 이루어진다,계윤식,2010,20100527,장편,한국,코미디,(주)드림슈거픽쳐스
1865,20100115,대병소장,장성,2010,20100311,장편,홍콩,액션,(주)드림슈거픽쳐스
1866,20020134,하치 이야기,코야마 세이지로,1987,20020628,장편,일본,드라마,(주)드림슈거픽쳐스
1867,20081424,나탈리 그랑제,주경중,1972,20081019,장편,프랑스,드라마,(주)상상엔터테인먼트
1868,20100339,필립모리스,존 레쿼,2009,20100701,장편,프랑스,코미디,유로파 Corp.
1869,20136738,스위치: 부춘산거도,손건군,2013,20140129,장편,중국,액션,유로파 Corp.
1870,19930372,스위치2,크리스토퍼 몬저,1993,19931106,장편,영국,드라마,보나피데프로덕션즈
1871,20020099,엑스페리먼트,올리버 히르비겔,2001,20020321,장편,독일,스릴러,보나피데프로덕션즈
1872,20100925,노다메 칸타빌레 Vol.1 ,타케우치 히데키,2009,20100909,장편,일본,코미디,시네 바자
1873,20164682,참을 수 없는 엉덩이,와타나베 모토츠구,2015,20160601,장편,일본,멜로/로맨스,시네 바자
1874,20162644,미망인의 참을 수 없는 욕정,오오타니 야스유키,2014,20160411,장편,일본,성인물(에로),시네 바자
1875,20100057,참을 수 없는,권칠인,2010,20101021,장편,한국,멜로/로맨스,아이앤코스모스(주)시네와이즈필름
1876,20153943,G컵 미녀의 참을 수 없는 폭주,카이하라 쿠리스 료,2010,20150813,장편,일본,성인물(에로),(주)케이알씨지
1877,20157585,참을 수 없는 이미지 섹스,나카타 히로시,2009,20150305,장편,일본,성인물(에로),(주)케이알씨지
1878,20143862,참을 수 없는 사랑,메리 스튜어트 매스터슨,2007,20150129,장편,미국,드라마,(주)케이알씨지
1879,20149768,그 참을 수 없는 맛,이지형,2013,20140709,장편,한국,드라마,(주)케이알씨지
1880,20100815,센츄리온,닐 마샬,2010,20100826,장편,영국,액션,셀라도르
1881,20010037,와이키키 브라더스,임순례,2001,20011026,장편,한국,드라마,(주)명필름
1882,20030133,오! 브라더스,김용화,2003,20030904,장편,한국,코미디,케이엠컬쳐㈜
1883,19810078,블루스 브라더스,존 랜디스,1980,19811220,장편,미국,코미디,유니버셜 픽쳐스
1884,20090917,주문진,하명중,2010,20100121,장편,한국,드라마,(주)하명중 영화제작소
1885,20100789,골든 슬럼버,나카무라 요시히로,2009,20100826,장편,일본,스릴러,씨제이엔터테인먼트
1886,20101039,돌이킬 수 없는,박수영,2010,20101104,장편,한국,미스터리,(주)재크필름
1887,20161639,일본 여대생 기숙사,하세가와 쿠니히로,2014,20160217,장편,일본,성인물(에로),(주)재크필름
1888,20159194,음탕한 여대생 기숙사,하세가와 쿠니히로,2014,20151202,장편,일본,성인물(에로),(주)재크필름
1889,20100335,여대생 기숙사,스튜어트 헨들러,2009,20100623,장편,미국,공포(호러),카쯔 엔터테인먼트
1890,19830129,여대생 기숙사 ,마크 로스만,1983,19830728,장편,미국,공포(호러),카쯔 엔터테인먼트
1891,20101138,베리드,로드리고 코르테스,2010,20101208,장편,스페인,드라마,버서스 프로덕션
1892,20100063,엘라의 모험 2: 백설공주 길들이기,보이드 커클랜드,2009,20100225,장편,미국,가족,바프 베를린 애니메이션 필름
1893,20100809,에브리바디 올라잇,리사 촐로덴코,2010,20100902,장편,미국,코미디,만달레이
1894,19960199,바운티 헌터 ,조지 에쉬버머,1995,19960622,장편,미국,액션,문스톤엔터테인먼트
1895,20101132,듀 데이트,토드 필립스,2010,20101124,장편,미국,코미디,워너 브러더스 픽쳐스
1896,20100202,하하하,홍상수,2010,20100505,장편,한국,드라마,(주)영화제작전원사 
1897,20161421,미국 대지진 : 샌 안드레스,존 바움가트너,2015,20160121,장편,미국,액션,(주)영화제작전원사 
1898,20157621,알래스카 대지진,폴 질러,2010,20150430,장편,미국,액션,(주)영화제작전원사 
1899,20101038,대지진,펑샤오강,2010,20101104,장편,중국,드라마,당산시 정부
1900,20058298,미국 대지진,테리 커닝햄,2005,20140708,장편,캐나다,SF,당산시 정부
1901,20149054,대지진 2014,매트 코드,2010,20140522,장편,미국,SF,당산시 정부
1902,20101227,톨스토이의 마지막 인생,마이클 호프만,2009,20101215,장편,영국,드라마,에고리토셀필름
1903,20100104,인 디 에어,제이슨 라이트먼,2009,20100311,장편,미국,드라마,파라마운트 픽쳐스
1904,20090331,폭풍전야,조창호,2009,20100401,장편,한국,드라마,오퍼스픽쳐스
1905,20100029,사랑은 언제나 진행중,바트 프룬디치,2009,20100311,장편,미국,코미디,필름 디파트먼트
1906,20100362,킬러 인사이드 미,마이클 윈터바텀,2010,20100707,장편,미국,범죄,히어로 엔터테인먼트
1907,20061214,작은 연못,이상우 ,2010,20100415,장편,한국,드라마,유한회사 제이필름
1908,20090946,플래닛 51,호르헤 블랑코,2009,20101021,장편,스페인,애니메이션,이라이온 애니메이션
1909,20101004,된장,이서군,2009,20101021,장편,한국,미스터리,필름있수다
1910,20161788,하나와 미소시루,아쿠네 토모아키,2015,20160427,장편,일본,가족,필름있수다
1911,20100376,아더와 미니모이 2 : 셀레니아 공주 구출 작전,뤽 베송,2009,20100708,장편,프랑스,판타지,유로파 Corp.
1912,20090866,G-포스: 기니피그 특공대,호이트 예이트만,2008,20100422,장편,미국,가족,월트 디즈니 픽쳐스
1913,20100787,옥희의 영화,홍상수,2010,20100916,장편,한국,드라마,(주)영화제작전원사 
