,movieCd,movieNm,director,openDt,prdtYear,repNationNm,repGenreNm,showTm,watchGradeNm,actor_1,actor_2,actor_3,companyNm
2825,20148973,혹성탈출: 반격의 서막,맷 리브스,20140710,2014,미국,액션,130,12세이상관람가,앤디 서키스,게리 올드만,제이슨 클락,이십세기폭스코리아(주)
2826,20139183,역린,이재규,20140430,2014,한국,사극,136,15세이상관람가,현빈,정재영,조정석,굿초이스컷픽쳐스(주)
2827,20141111,"님아, 그 강을 건너지 마오",진모영,20141127,2014,한국,다큐멘터리,86,전체관람가,조병만,강계열,,아거스필름
2828,20139201,신의 한 수,조범구,20140703,2014,한국,범죄,118,청소년관람불가,정우성,안성기,이범수,(주)메이스엔터테인먼트
2829,20130442,끝까지 간다,김성훈,20140529,2013,한국,액션,111,15세이상관람가,이선균,조진웅,신정근,(주)에이디사공육
2830,20149629,비긴 어게인,존 카니,20140813,2013,미국,멜로/로맨스,104,15세이상관람가,키이라 나이틀리,마크 러팔로,애덤 리바인,판씨네마(주)
2831,20136513,표적이 된 학원,나카무라 료스케,20131205,2012,일본,애니메이션,106,전체관람가,와타나베 마유,,,(주)미디어데이
2832,20108623,어둠의 표적,샘 페킨파,19750906,1971,영국,드라마,118,12세이상관람가,더스틴 호프만,피터 본,수잔 조지,신프로덕션
2833,19890244,보디 더블,브라이언 드 팔마,19890826,1984,미국,공포(호러),113,연소자관람불가,멜라니 그리피스,그레이그 왓슨,그렉 헨리,콜럼비아 픽쳐스 코포레이션
2834,19980268,조지클루니의 표적,스티븐 소더버그,19981205,1998,미국,액션,122,15세 미만인 자는 관람할 수 없는 등급 ,조지 클루니,제니퍼 로페즈,,유니버셜 픽쳐스
2835,19950286,마이클 빈의 죽음의 표적,찰스 윌킨스,19950921,1995,미국,액션,95,연소자관람불가,미구엘 산도발,마이클 빈,,키스톤 픽처스
2836,19910143,죽음의 표적,드와이트 H. 리틀,19910126,1990,미국,액션,109,고등학생이상관람가,스티븐 시걸,바실 월러스,키스 데이빗,키스톤 픽처스
2837,20150622,메이즈 러너: 스코치 트라이얼,웨스 볼,20150916,2015,미국,액션,132,12세이상관람가,딜런 오브라이언,토마스 생스터,카야 스코델라리오,이십세기폭스코리아(주)
2838,20140431,메이즈 러너,웨스 볼,20140918,2014,미국,액션,113,12세이상관람가,딜런 오브라이언,카야 스코델라리오,윌 폴터,이십세기폭스코리아(주)
2839,20140226,호빗: 다섯 군대 전투,피터 잭슨,20141217,2014,미국,어드벤처,144,12세이상관람가,마틴 프리먼,이안 맥켈런,리차드 아미티지,워너브러더스 코리아(주)
2840,19900047,"나의 사랑, 나의 신부",이명세,19901229,1990,한국,드라마,111,고등학생이상관람가,박중훈,최진실,최종원,(주)삼호필림
2841,20147930,나의 사랑 나의 신부,임찬상,20141008,2014,한국,멜로/로맨스,111,15세이상관람가,조정석,신민아,윤정희,(주)필름모멘텀
2842,20149290,논스톱 액시던트,프레드 올렌 레이,20140604,2012,미국,액션,89,12세이상관람가,데이빗 초카치,티아 카레르,,스크린조이
2843,20136498,논스톱: 분노의 질주,다니엘 칼파소로,20131128,2013,스페인,액션,104,청소년관람불가,알렉스 곤잘레스,,,(주)소나무픽쳐스
2844,20147299,논스톱,자움 콜렛 세라,20140227,2013,미국,액션,106,15세이상관람가,리암 니슨,줄리안 무어,미쉘 독커리,(주)넥스트엔터테인먼트월드(NEW)
2845,20149811,인투 더 스톰,스티븐 쿼일,20140828,2014,미국,액션,89,12세이상관람가,리차드 아미티지,사라 웨인 콜리스,제레미 섬터,워너브러더스 코리아(주)
2846,20158069,노아의 방주: 남겨진 녀석들,토비 젠켈,20150430,2015,독일,애니메이션,87,전체관람가,김하영,배진홍,윤세웅,씨네그루(주)다우기술
2847,20140341,노아-40일간의 기적,피터 가이거,20140813,2012,미국,액션,86,12세이상관람가,알렉스 카터,모니카 키나,크리스티아나 카마인,(주)케이알씨지
2848,20136947,포르노 아티스트,오리올 카펠,20131226,2011,스페인,드라마,93,청소년관람불가,마리아노 페냐,,,(주)소나무픽쳐스
2849,20133602,노아,대런 아로노프스키,20140320,2013,미국,어드벤처,140,15세이상관람가,러셀 크로우,엠마 왓슨,로건 레먼,씨제이이앤엠(주)
2850,20137043,남자가 사랑할 때,한동욱,20140122,2013,한국,멜로/로맨스,120,15세이상관람가,황정민,한혜진,곽도원,(주)사나이픽처스
2851,19940287,남자가 사랑할 때 ,루이스 만도키,19940813,1994,미국,드라마,125,고등학생이상관람가,맥 라이언,앤디 가르시아,,터치스톤 픽처스
2852,20135656,루시,뤽 베송,20140903,2014,미국,액션,89,청소년관람불가,스칼렛 요한슨,모건 프리먼,최민식,유니버설픽쳐스인터내셔널 코리아(유)
2853,20149265,기술자들,김홍선,20141224,2014,한국,범죄,116,15세이상관람가,김우빈,김영철,고창석,(주)트리니티엔터테인먼트
2854,20140425,나를 찾아줘,데이빗 핀처,20141023,2014,미국,스릴러,149,청소년관람불가,벤 애플렉,로자먼드 파이크,닐 패트릭 해리스,이십세기폭스코리아(주)
2855,20134589,제보자,임순례,20141002,2014,한국,드라마,114,12세이상관람가,박해일,유연석,이경영,(주)영화사수박
2856,20088516,더 트루스: 무언의 제보자,로드 루리,20140821,2008,미국,드라마,107,청소년관람불가,케이트 베킨세일,맷 딜런,베라 파미가,(주)미디어데이
2857,20139881,피끓는 청춘,이연우,20140122,2013,한국,코미디,121,15세이상관람가,박보영,이종석,이세영,(주)담소필름
2858,20134594,두근두근 내 인생,이재용,20140903,2014,한국,드라마,117,12세이상관람가,송혜교,강동원,조성목,영화사 집
2859,20140842,엑소더스: 신들과 왕들,리들리 스콧,20141203,2014,미국,드라마,153,12세이상관람가,크리스찬 베일,조엘 에저튼,시고니 위버,이십세기폭스코리아(주)
2860,20134082,해무(海霧),심성보,20140813,2014,한국,드라마,111,청소년관람불가,김윤석,박유천,한예리,(주)해무
2861,20133322,인간중독,김대우,20140514,2014,한국,멜로/로맨스,132,청소년관람불가,송승헌,임지연,조여정,(주)아이언팩키지
2862,20148383,말레피센트,로버트 스트롬버그,20140529,2014,미국,액션,97,12세이상관람가,안젤리나 졸리,엘르 패닝,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2863,20134028,폼페이: 최후의 날,폴 W.S. 앤더슨,20140220,2014,미국,액션,104,15세이상관람가,킷 해링턴,에밀리 브라우닝,키퍼 서덜랜드,롯데쇼핑㈜롯데엔터테인먼트
2864,20140694,퓨리,데이비드 에이어,20141120,2014,미국,액션,134,15세이상관람가,브래드 피트,로건 레먼,샤이아 라보프,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2865,20030134,패스트 & 퓨리어스 2,존 싱글톤,20030905,2003,미국,액션,107,12세관람가,폴 워커,타이레스 깁슨,에드워드 핀레이,UIP코리아
2866,20090047,분노의 핑퐁,로버트 벤 가랜트,20090205,2007,미국,액션,90,15세이상관람가,댄 포글러,크리스토퍼 월켄,조지 로페즈,(주)CM엔터테인먼트
2867,19850088,써튼 퓨리,스티븐 질렌홀,19850413,1985,미국,액션,85,국민학생관람불가,피터 폰다,조지 머독,,(주)CM엔터테인먼트
2868,20141261,드라큘라: 전설의 시작,개리 쇼어,20141008,2014,미국,판타지,92,15세이상관람가,루크 에반스,도미닉 쿠퍼,,유니버설픽쳐스인터내셔널 코리아(유)
2869,20134590,빅매치,최호,20141127,2014,한국,액션,112,15세이상관람가,이정재,신하균,이성민,(주)보경사
2870,20135386,슬로우 비디오,김영탁,20141002,2014,한국,드라마,106,12세이상관람가,차태현,남상미,오달수,이십세기폭스 인터내셔널 프로덕션
2871,20129787,방황하는 칼날,이정호,20140410,2013,한국,범죄,122,청소년관람불가,정재영,이성민,서준영,(주)에코필름
2872,20134587,로보캅,호세 파딜라,20140213,2013,미국,액션,117,12세이상관람가,조엘 킨나만,사무엘 L. 잭슨,게리 올드만,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2873,19930141,로보캅3,프레드 데커,19930528,1993,미국,SF,104,중학생이상관람가,로버트 존 버크,낸시 알렌,,콜럼비아트라이스타㈜
2874,19900257,로보캅 2,어빈 커쉬너,19900728,1990,미국,SF,110,중학생이상관람가,피터 웰러,낸시 알렌,,오리온 픽쳐스 코퍼레이션
2875,20148842,우리는 형제입니다,장진,20141023,2014,한국,코미디,102,12세이상관람가,김성균,조진웅,윤진이,필름있수다
2876,20141113,애나벨,존 R. 레오네티,20141002,2014,미국,공포(호러),98,15세이상관람가,애나벨 월리스,워드 호튼,알프레 우다드,워너브러더스 코리아(주)
2877,20000153,애나벨 청 스토리,고프 루이스,20000429,1999,캐나다,다큐멘터리,86,18세관람가,애나벨 청,,,이십일세기엔터테인먼트
2878,20140402,헝거게임: 모킹제이,프란시스 로렌스,20141120,2014,미국,어드벤처,123,15세이상관람가,제니퍼 로렌스,조쉬 허처슨,리암 헴스워스,라이온스 게이트 필름즈
2879,20136802,카트,부지영,20141113,2014,한국,드라마,104,12세이상관람가,염정아,문정희,김영애,(주)명필름
2880,19920201,델리카트슨 사람들,장 피에르 주네,19920530,1991,프랑스,코미디,98,연소자관람불가,도미니크 피뇽,,,애드플러스
2881,20155783,폴 매카트니의 락쇼,폴 매카트니,20150402,2013,캐나다,공연,134,전체관람가,폴 매카트니,,,(주)케빈앤컴퍼니
2882,20050071,카트 레이서,스튜어트 길라드,20050429,2003,독일,코미디,92,전체관람가,조니 그리핀,랜디 퀘이드,,아폴로미디어
2883,20130561,관능의 법칙,권칠인,20140213,2013,한국,드라마,109,청소년관람불가,엄정화,문소리,조민수,(주)명필름
2884,20147727,그랜드 부다페스트 호텔,웨스 앤더슨,20140320,2014,미국,미스터리,100,청소년관람불가,랄프 파인즈,틸다 스윈튼,주드 로,이십세기폭스코리아(주)
2885,20138962,리오 2,카를로스 살다나,20140501,2014,미국,애니메이션,101,전체관람가,제시 아이젠버그,앤 해서웨이,레슬리 만,이십세기폭스코리아(주)
2886,20149846,"안녕, 헤이즐",조쉬 분,20140813,2014,미국,드라마,126,12세이상관람가,쉐일린 우들리,안셀 엘고트,냇 울프,이십세기폭스코리아(주)
2887,20113658,고질라 - 파이널 워즈,기타무라 류헤이,20111207,2004,일본,액션,125,전체관람가,마츠오카 마사히로,,,씨네힐
2888,20130522,트랜센던스,월리 피스터,20140514,2014,미국,SF,119,12세이상관람가,조니 뎁,레베카 홀,모건 프리먼,롯데쇼핑㈜롯데엔터테인먼트
2889,20147176,상의원,이원석,20141224,2014,한국,사극,127,15세이상관람가,한석규,고수,박신혜,(주)영화사비단길
2890,20138224,플랜맨,성시흡,20140109,2013,한국,드라마,121,15세이상관람가,정재영,한지민,박진우,(주)영화사일취월장
2891,20132482,우는 남자,이정범,20140604,2014,한국,액션,116,청소년관람불가,장동건,김민희,민성욱,다이스필름(주)
2892,20134533,타잔 3D,라인하드 클루스,20140109,2013,독일,애니메이션,94,전체관람가,켈란 루츠,스펜서 로크,,(주)싸이더스
2893,20147129,패션왕,오기환,20141106,2014,한국,코미디,114,15세이상관람가,주원,최진리,안재현,주식회사 와이랩
2894,20134591,황제를 위하여,박상준,20140611,2014,한국,액션,104,청소년관람불가,장한새,이민기,박성웅,오퍼스픽쳐스
2895,20136812,더 울프 오브 월스트리트,마틴 스콜세지,20140109,2013,미국,범죄,179,청소년관람불가,레오나르도 디카프리오,매튜 매커너히,조나 힐,주식회사 우리네트웍스
2896,20136866,노예 12년,스티브 맥퀸,20140227,2013,미국,드라마,134,15세이상관람가,치웨텔 에지오포,마이클 패스벤더,베네딕트 컴버배치,판씨네마(주)
2897,20122787,또 하나의 약속,김태윤,20140206,2013,한국,드라마,120,12세이상관람가,우혜영,박철민,김규리,(주)또하나의가족 제작위원회
2898,20088594,소녀괴담 : 17살 여고생의 악몽,미키 리델,20150716,2008,미국,공포(호러),85,15세이상관람가,해일리 베넷,제이크 웨버,,스크린조이
2899,20147931,소녀괴담,오인천,20140702,2014,한국,미스터리,90,15세이상관람가,강하늘,김소은,김정태,(주)고스트픽처스
2900,20126090,조선미녀삼총사,박제현,20140129,2013,한국,코미디,107,12세이상관람가,하지원,강예원,가인,웰메이드필름
2901,20136863,마담 뺑덕,임필성,20141002,2014,한국,멜로/로맨스,112,청소년관람불가,정우성,이솜,박소영,(주)영화사동물의왕국
2902,20136043,신이 보낸 사람,김진무,20140213,2014,한국,드라마,112,15세이상관람가,김인권,홍경인,최규환,주식회사 태풍코리아
2903,20162627,다이버전트 시리즈: 얼리전트,로베르트 슈벤트케,20160512,2016,미국,액션,121,12세이상관람가,쉐일린 우들리,테오 제임스,마일즈 텔러,씨네그루(주)키다리이엔티
2904,20147283,다이버전트,닐 버거,20140416,2014,미국,SF,140,15세이상관람가,쉐일린 우들리,케이트 윈슬렛,테오 제임스,롯데쇼핑㈜롯데엔터테인먼트
2905,20149394,주온 : 끝의 시작,오치아이 마사유키,20140716,2014,일본,공포(호러),91,15세이상관람가,사사키 노조미,,,(주)넥스트엔터테인먼트월드(NEW)
2906,20148745,좋은 친구들,이도윤,20140710,2014,한국,범죄,114,청소년관람불가,지성,주지훈,이광수,오퍼스픽쳐스
2907,20129117,좋은 친구들 ,진형태,20130328,2012,한국,액션,87,청소년관람불가,연정훈,이지훈,키타무라 카즈키,주니파워픽처스(주)
2908,19940167,어메이징 닌자,마이클 프레스만,19940430,1991,미국,액션,88,연소자관람가,데이빗 워너,페이지 터코,케빈 클래쉬,(유)조이앤컨텐츠그룹
2909,20141101,어메이징 뮤턴트,스튜어트 길라드,20140903,1993,홍콩,액션,96,전체관람가,엘리어스 코티스,페이지 터코,스튜어트 윌슨,(유)조이앤컨텐츠그룹
2910,20148132,닌자터틀,조나단 리브스만,20140828,2014,미국,액션,101,12세이상관람가,메간 폭스,윌리엄 피츠너,앨런 리치슨,씨제이이앤엠(주)
2911,20149567,명탐정 코난 : 이차원의 저격수,시즈노 코분,20140806,2014,일본,애니메이션,110,12세이상관람가,,,,씨제이이앤엠(주)
2912,20148626,나의 독재자,이해준,20141030,2014,한국,드라마,128,15세이상관람가,설경구,박해일,윤제문,반짝반짝영화사(주)
2913,20133601,천재 강아지 미스터 피바디,롭 민코프,20140424,2014,미국,애니메이션,92,전체관람가,티 버렐,맥스 찰스,에리얼 윈터,씨제이이앤엠(주)
2914,20166903,그녀의 섹스 테크닉,이재남,20160720,2015,한국,멜로/로맨스,60,청소년관람불가,,,,(주)케이알씨지
2915,20166076,그녀는 포위됐다 - 지하철,카네다 사토시,20160713,2014,일본,성인물(에로),64,청소년관람불가,마츠이 사키,,,(주)도키엔터테인먼트
2916,20143509,엽기적인 그녀 2,조근식,20160512,2015,한국,멜로/로맨스,99,15세이상관람가,차태현,빅토리아,후지이 미나,(주)신씨네
2917,19880052,그녀와 마지막 춤을,김응천,19880924,1988,한국,멜로/로맨스,99,중학생이상관람가,최민수,신혜수,,동아흥행㈜
2918,20136062,하이힐,장진,20140603,2013,한국,범죄,125,청소년관람불가,차승원,오정세,이솜,장차앤코
2919,20137545,하이힐을 신은 여자는 위험하다,줄리 베나스라,20131225,2011,미국,다큐멘터리,70,15세이상관람가,마놀로 블라닉,스테이시 퍼거슨,,오드
2920,20019117,하이힐 크라임,멜 스미스,20020531,2001,미국,드라마,85,12세관람가,미니 드라이버,메리 맥코맥,,오드
2921,20147968,선 오브 갓,크리스토퍼 스펜서,20140410,2014,미국,드라마,138,12세이상관람가,디오고 모르가도,세바스찬 냅,다윈 쇼,(주)프레인글로벌
2922,20136337,잭 라이언 : 코드네임 쉐도우,케네스 브래너,20140116,2014,미국,액션,105,12세이상관람가,크리스 파인,키이라 나이틀리,케빈 코스트너,씨제이이앤엠(주)
2923,20134592,"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",유야마 쿠니히코,20140109,2013,일본,애니메이션,94,전체관람가,이선호,장경희,남도형,씨제이이앤엠(주)
2924,20143422,숲속으로,롭 마샬,20141224,2014,미국,뮤지컬,125,전체관람가,메릴 스트립,조니 뎁,에밀리 블런트,월트디즈니컴퍼니코리아(주)
2925,20139964,레드카펫,박범수,20141023,2013,한국,멜로/로맨스,117,15세이상관람가,윤계상,고준희,오정세,씨네주(유)
2926,20149978,비행기 2: 소방구조대,로버츠 개너웨이,20140813,2014,미국,애니메이션,83,전체관람가,데인 쿡,에드 해리스,줄리 보웬,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2927,20147096,프랑켄슈타인: 불멸의 영웅,스튜어트 베티,20140206,2013,미국,액션,93,12세이상관람가,아론 에크하트,빌 나이,미란다 오토,(주)쇼박스
2928,20142421,"러브, 로지",크리스티안 디터,20141210,2014,영국,코미디,103,15세이상관람가,릴리 콜린스,샘 클라플린,,(주)넥스트엔터테인먼트월드(NEW)
2929,20148686,오큘러스,마이크 플래너건,20140529,2013,미국,미스터리,103,15세이상관람가,카렌 길런,브렌튼 스웨이츠,케이티 색호프,씨네그루(주)다우기술
2930,20143543,사랑에 대한 모든 것,제임스 마쉬,20141210,2014,미국,멜로/로맨스,123,12세이상관람가,에디 레드메인,펠리시티 존스,,유니버설픽쳐스인터내셔널 코리아(유)
2931,20149970,마야,알렉스 스타더만,20140904,2014,독일,애니메이션,88,전체관람가,김서영,홍소영,,(주)박수엔터테인먼트
2932,20010010,달마야 놀자,박철관,20011108,2001,한국,코미디,95,12세관람가,박신양,정진영,박상면,㈜씨네월드
2933,20140458,노벰버 맨,로저 도널드슨,20141016,2014,미국,액션,102,15세이상관람가,피어스 브로스넌,올가 쿠릴렌코,루크 브레이시,롯데쇼핑㈜롯데엔터테인먼트
2934,19940215,툼스톤 ,조지 P. 코스마토스,19940611,1993,미국,드라마,128,중학생이상관람가,발 킬머,,,할리우드픽처스
2935,20148728,창문 넘어 도망친 100세 노인,플렉스 할그렌,20140618,2013,스웨덴,어드벤처,114,15세이상관람가,로버트 구스타프슨,이와 위클란더,앨런 포드,(주)영화사 빅
2936,20148877,그레이스 오브 모나코,올리비에 다한,20140618,2014,프랑스,드라마,103,12세이상관람가,니콜 키드먼,팀 로스,프랭크 란젤라,(주)쇼박스
2937,20136445,레고 무비,필 로드,20140206,2014,미국,애니메이션,100,전체관람가,윌 페렐,리암 니슨,엘리자베스 뱅크스,워너브러더스 코리아(주)
2938,20148648,극장판 루팡 3세 VS 명탐정 코난,카메가키 하지메,20140529,2013,일본,애니메이션,107,12세이상관람가,강수진,김선혜,,씨제이이앤엠(주)
2939,20134122,한공주,이수진,20140417,2013,한국,드라마,112,청소년관람불가,천우희,우혜진,정인선,리 공동체 영화사
2940,20147609,헤라클레스 : 레전드 비긴즈,레니 할린,20140410,2014,미국,액션,99,15세이상관람가,스콧 앳킨스,켈란 루츠,,(주)넥스트엔터테인먼트월드(NEW)
2941,20141281,"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~",사카모토 코이치,20141002,2014,일본,액션,60,전체관람가,,,,(주)이수C&E
2942,20134588,덕수리 5형제,전형준,20141204,2014,한국,코미디,102,15세이상관람가,윤상현,송새벽,이아이,㈜기억속의매미
2943,20149287,덤 앤 더머 투,바비 패럴리,20141127,2014,미국,코미디,109,15세이상관람가,짐 캐리,토미 스나이더,제프 다니엘스,씨네그루(주)다우기술
2944,20147953,론 서바이버 ,피터 버그,20140402,2013,미국,액션,121,15세이상관람가,마크 월버그,제리 페라라,테일러 키취,유니버설픽쳐스인터내셔널 코리아(유)
2945,20149984,컬러풀 웨딩즈,필립 드 쇼브홍,20141016,2014,프랑스,코미디,97,12세이상관람가,프레데릭 벨,엘로디 퐁탕,크리스티앙 클라비에,(주)이수C&E
2946,20149910,보이후드,리차드 링클레이터,20141023,2014,미국,드라마,166,15세이상관람가,엘라 콜트레인,에단 호크,패트리시아 아퀘트,유니버설픽쳐스인터내셔널 코리아(유)
2947,20143602,일곱난쟁이,헤랄드 지페르만,20141224,2014,독일,애니메이션,87,전체관람가,,,,메가박스(주)플러스엠
2948,20068659,명탐정 코난 : 탐정들의 진혼가 ,야마모토 야스이치로,20140213,2006,일본,애니메이션,111,12세이상관람가,타카야마 미나미,야마자키 와카나,카미야 아키라,씨제이이앤엠(주)
2949,20147683,라스트베가스,존 터틀타웁,20140508,2013,미국,코미디,105,15세이상관람가,마이클 더글라스,제리 페라라,로버트 드니로,(주)나이너스엔터테인먼트
2950,20136312,아빠를 빌려드립니다,김덕수,20141120,2013,한국,코미디,112,12세이상관람가,김상경,문정희,채정안,(주)이스트스카이필름
2951,20140181,극장판 도라에몽: 진구의 아프리카 모험 ~베코와 5인의 탐험대~,야쿠와 신노스케,20140904,2014,일본,애니메이션,109,전체관람가,미즈타 와사비,오오하라 메구미,,(주)이수C&E
2952,20147250,폴리스 스토리 2014,딩성,20140129,2013,중국,액션,111,15세이상관람가,성룡,유엽,,유니버설픽쳐스인터내셔널 코리아(유)
2954,20134585,가시,김태균,20140410,2013,한국,멜로/로맨스,118,청소년관람불가,장혁,조보아,선우선,(주)캠프비
2955,20120104,가시꽃,이돈구,20130822,2012,한국,드라마,103,청소년관람불가,남연우,양조아,홍정호,디케이필름프로덕션
2956,20148830,마담 프루스트의 비밀정원,실뱅 쇼메,20140724,2013,프랑스,드라마,106,전체관람가,귀욤 고익스,앤 르니,,찬란
2957,20148927,맨홀,신재영,20141008,2014,한국,공포(호러),100,청소년관람불가,정경호,정유미,김새론,㈜화인웍스
2958,20142843,꾸뻬씨의 행복여행,피터 첼섬,20141127,2014,영국,어드벤처,120,15세이상관람가,사이몬 페그,로자먼드 파이크,장 르노,그린나래미디어(주)
2959,20156945,터키탕:섹시한 알바생,무로가 아츠시,20151023,1992,일본,멜로/로맨스,67,청소년관람불가,사이토 분타,,,(주)영진크리에이티브
2960,20149758,터키,지미 헤이워드,20140731,2013,미국,애니메이션,91,전체관람가,우디 해럴슨,오웬 윌슨,,롯데쇼핑㈜롯데엔터테인먼트
2961,20149099,더 기버: 기억전달자,필립 노이스,20140820,2014,미국,SF,97,12세이상관람가,브렌튼 스웨이츠,테일러 스위프트,메릴 스트립,(주)지어소프트
2962,20134586,도희야,정주리,20140522,2014,한국,드라마,119,청소년관람불가,배두나,김새론,송새벽,파인하우스필름㈜
2963,20149288,더 시그널,윌리엄 유뱅크,20140709,2014,미국,SF,94,12세이상관람가,브렌튼 스웨이츠,로렌스 피쉬번,,롯데쇼핑㈜롯데엔터테인먼트
2964,20148232,니드 포 스피드,스캇 워프,20140416,2014,미국,액션,131,15세이상관람가,아론 폴,도미닉 쿠퍼,이모겐 푸츠,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2965,20133585,인사이드 르윈 ,조엘 코엔,20140129,2013,미국,드라마,105,15세이상관람가,오스카 아이삭,캐리 멀리건,저스틴 팀버레이크,블루미지
2966,20140247,베리 굿 걸,나오미 포너,20140925,2013,미국,멜로/로맨스,90,15세이상관람가,다코타 패닝,엘리자베스 올슨,보이드 홀브룩,(주)영화사 빅
2967,20142301,박스트롤,그레이엄 애나블,20141106,2014,미국,애니메이션,97,전체관람가,엘르 패닝,사이몬 페그,토니 콜렛,유니버설픽쳐스인터내셔널 코리아(유)
2968,20147694,슈퍼미니,토마스 자보,20140410,2013,프랑스,애니메이션,88,전체관람가,,,,판씨네마(주)
2969,20136894,살인자,이기욱,20140115,2013,한국,스릴러,76,청소년관람불가,마동석,안도규,김현수,(주)홍필름
2970,20149568,허큘리스,브렛 래트너,20140806,2014,미국,액션,98,15세이상관람가,드웨인 존슨,존 허트,이안 맥쉐인,워너브러더스 코리아(주)
2971,20147971,짱구는 못말려 극장판：엄청 맛있어! B급 음식 서바이벌!,하시모토 마사카즈,20140403,2013,일본,애니메이션,96,전체관람가,박영남,오세홍,,롯데쇼핑㈜롯데엔터테인먼트
2972,20147693,원 챈스,데이빗 프랭클,20140313,2013,영국,코미디,106,12세이상관람가,제임스 코든,알렉산드라 로치,콤 미니,(주)넥스트엔터테인먼트월드(NEW)
2973,20147928,터널 3D,박규택,20140820,2014,한국,공포(호러),86,15세이상관람가,정유미,연우진,송재림,(주)필마픽쳐스 
2974,20147948,페이스 오브 러브,아리 포신,20140416,2013,미국,드라마,92,15세이상관람가,아네트 베닝,에드 해리스,로빈 윌리엄스,(주)영화사 빅
2975,20142023,아더 우먼,닉 카사베츠,20141113,2014,미국,코미디,109,15세이상관람가,카메론 디아즈,레슬리 만,케이트 업튼,이십세기폭스코리아(주)
2976,20147684,리스본행 야간열차,빌 어거스트,20140605,2013,독일,미스터리,111,15세이상관람가,제레미 아이언스,멜라니 로랑,잭 휴스턴,(주)나이너스엔터테인먼트
2977,20149415,쿰바: 반쪽무늬 얼룩말의 대모험,앤서니 실버스톤,20140904,2013,남아프리카공화국,애니메이션,85,전체관람가,제이크 T. 오스틴,안나소피아 롭,캐서린 테이트,(주)와이즈베이
2978,20149140,브릭 맨션: 통제불능 범죄구역,카밀 들라마레,20140827,2014,프랑스,액션,90,15세이상관람가,폴 워커,데이빗 벨,,씨네그루(주)다우기술
2979,20136926,프란시스 하,노아 바움백,20140717,2012,미국,코미디,86,15세이상관람가,그레타 거윅,믹키 섬너,그레이스 검머,그린나래미디어(주)
2980,20141028,정글히어로,박태동,20141002,2014,한국,애니메이션,82,전체관람가,심규혁,조성목,김현지,원더월드 스튜디오
2981,20147678,어거스트: 가족의 초상,존 웰스,20140403,2013,미국,드라마,121,15세이상관람가,메릴 스트립,줄리아 로버츠,베네딕트 컴버배치,주식회사 우리네트웍스
2982,20147430,모뉴먼츠 맨: 세기의 작전,조지 클루니,20140227,2014,미국,액션,118,12세이상관람가,맷 데이먼,케이트 블란쳇,조지 클루니,이십세기폭스코리아(주)
2983,20147625,달라스 바이어스 클럽,장 마크 발레,20140306,2013,미국,드라마,117,청소년관람불가,매튜 매커너히,제니퍼 가너,자레드 레토,(주)나이너스엔터테인먼트
2984,20149931,인보카머스,스콧 데릭슨,20140821,2014,미국,공포(호러),118,청소년관람불가,에릭 바나,에드가 라미레즈,올리비아 문,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2985,20133641,경주,장률,20140612,2014,한국,드라마,145,15세이상관람가,박해일,신민아,김태훈,(주)인벤트스톤
2986,20148994,님포매니악 볼륨1,라스 폰 트리에,20140618,2013,덴마크,드라마,118,청소년관람불가,샤를로뜨 갱스부르,스텔란 스카스가드,스테이시 마틴,CGV아트하우스
2987,20141088,5일의 마중,장예모,20141008,2014,중국,멜로/로맨스,109,전체관람가,공리,진도명,,찬란
2988,20140196,프랭크,레니 에이브러햄슨,20140925,2014,영국,코미디,95,15세이상관람가,마이클 패스벤더,돔놀 글리슨,매기 질렌할,(주)영화사 진진
2989,20141961,내가 잠들기 전에,로완 조페,20141030,2014,영국,미스터리,92,청소년관람불가,니콜 키드먼,콜린 퍼스,마크 스트롱,(주)영화사 진진
2990,20136292,"가장 따뜻한 색, 블루",압델라티프 케시시,20140116,2013,프랑스,드라마,180,청소년관람불가,레아 세이두,아델 에그자르코풀로스,살림 케치우셰,판씨네마(주)
2991,20134070,어네스트와 셀레스틴,스테판 오비에,20140220,2012,프랑스,애니메이션,80,전체관람가,램버트 윌슨,안느-마리 루프,,씨너스엔터테인먼트(주)
2992,20141706,다이빙벨,이상호,20141023,2014,한국,다큐멘터리,77,15세이상관람가,이상호,이종인,,아시아프레스
2993,20158943,다이빙벨: 진실은 침몰하지 않습니다,이상호,20150416,2014,한국,다큐멘터리,80,15세이상관람가,,,,아시아프레스
2994,20142798,"제자, 옥한흠",김상철,20141030,2014,한국,다큐멘터리,92,전체관람가,권오중,성유리,,파이오니아21
2995,20148834,베스트 오퍼,쥬세페 토르나토레,20140612,2013,이탈리아,미스터리,131,15세이상관람가,제프리 러쉬,짐 스터게스,실비아 획스,(주)박수엔터테인먼트
